title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Satisfied (feat. MAX),113,7/13/2018,Galantis,https://open.spotify.com/track/57QXXEBy5apjgxsyXSb8YE,Czech Republic,top200,NEW_ENTRY,2513,113,0.75,0.651,1.0,-4.655,1.0,0.121,0.00759,0.0,0.521,0.928,120.055,155939.0,https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu,51.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74.0
Save Me (feat. Eneli),169,8/4/2017,Mahmut Orhan,https://open.spotify.com/track/5ZRcp3KMbqF3KXIEJ7Pg6K,Czech Republic,top200,NEW_ENTRY,1399,97,0.697,0.78,6.0,-6.798,0.0,0.0379,0.0824,0.121,0.348,0.695,123.994,171691.0,https://open.spotify.com/artist/3t8WiyalpvnB9AObcMufiE,43.0,"['groove room', 'turkish deep house', 'turkish edm']",56.0
Save Yourself,193,8/24/2018,"The Chainsmokers, NGHTMRE",https://open.spotify.com/track/4ZgGzEmSTRjJ2dqxHhibP0,Czech Republic,top200,NEW_ENTRY,1970,193,0.617,0.856,4.0,-5.222,0.0,0.0353,0.00101,0.00645,0.0893,0.103,146.021,210627.0,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,0.0,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",81.0
Self,117,3/29/2019,Khalid,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,Czech Republic,top200,NEW_ENTRY,3597,117,0.618,0.693,1.0,-7.889,0.0,0.333,0.44,0.759,0.101,0.439,143.98,229960.0,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,52.0,"['pop', 'pop r&b']",87.0
"Sem Poj?te, Pob?hn?te",189,12/24/2017,Bambini Di Praga,https://open.spotify.com/track/3bK6kVM9ghYeB2MlLs8oSR,Czech Republic,top200,NEW_ENTRY,2661,189,0.57,0.254,2.0,-12.55,1.0,0.0288,0.684,6.74e-05,0.223,0.721,89.812,117000.0,https://open.spotify.com/artist/57ainBZxHsxXx7fkOjEeeH,6.0,"['classic czech pop', 'czech folk', 'detske pisnicky']",28.0
Shivers,22,9/10/2021,Ed Sheeran,https://open.spotify.com/track/6bQfNiqyCX7UaQSvVVGo4I,Czech Republic,top200,NEW_ENTRY,12272,5,0.788,0.859,2.0,-2.724,1.0,0.0856,0.281,0.0,0.0424,0.822,141.02,207853.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,3.0,"['pop', 'uk pop']",92.0
Sid & Nancy,28,6/27/2018,"Nik Tendo, Viktor Sheen",https://open.spotify.com/track/2jVYYLrL4nrruEzIeY6tBT,Czech Republic,top200,NEW_ENTRY,7088,28,0.376,0.561,8.0,-9.373,0.0,0.076,0.463,0.0,0.28,0.401,131.58,194545.0,https://open.spotify.com/artist/6gvVFtkTV4OCyQSCzGgU1h,35.0,"['czech hip hop', 'czsk hip hop']",63.0
Slav?ci Z Madridu,183,7/24/2021,Waldemar Matu?ka,https://open.spotify.com/track/3SY5c1sMaxlqADgOKSONQR,Czech Republic,top200,NEW_ENTRY,4528,172,0.464,0.802,3.0,-3.651,0.0,0.0389,0.226,7.77e-06,0.0779,0.394,118.667,220587.0,https://open.spotify.com/artist/4LNC9g5ie0tSgZed2CHQ5A,45.0,"['classic czech pop', 'czech country', 'czech folk', 'czech rock']",39.0
Sl?va nejhor?? droga,193,2/1/2021,Grey256,https://open.spotify.com/track/1iK5fz0zc7HH8lr1f6Y99A,Czech Republic,top200,NEW_ENTRY,4285,193,0.876,0.429,6.0,-10.537,0.0,0.165,0.31,6.87e-06,0.119,0.356,141.997,150000.0,https://open.spotify.com/artist/66bgEhG3GXDBGNZEJKs8bM,16.0,"['czech hip hop', 'czsk hip hop']",46.0
Sny a No?n? M?ry (feat. Lvcas Dope & Nik Tendo),1,10/28/2017,Yzomandias,https://open.spotify.com/track/1OLyNtgAlxrQx6RKtsTbHl,Czech Republic,top200,NEW_ENTRY,13818,1,0.644,0.831,4.0,-5.083,0.0,0.0816,0.117,0.0,0.332,0.233,158.039,245316.0,https://open.spotify.com/artist/721o1Z0J6jQupyzLt9RnEk,0.0,"['czech drill', 'czech hip hop', 'czsk hip hop']",63.0
Solo (feat. Demi Lovato),30,5/18/2018,Clean Bandit,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,Czech Republic,top200,NEW_ENTRY,5405,1,0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653.0,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,70.0,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk funky']",76.0
