title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
LILAC,155,3/30/2021,IU,https://open.spotify.com/track/5xrtzzzikpG3BLbo4q1Yul,Japan,top200,NEW_ENTRY,28255,125,0.738,0.89,2.0,-2.275,0.0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,214253.0,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,72.0,['k-pop'],72.0
Lens,164,4/26/2017,Frank Ocean,https://open.spotify.com/track/371H6HjS4SXGbQ9IVfFUIL,Japan,top200,NEW_ENTRY,1502,164,0.681,0.333,9.0,-8.582,1.0,0.0974,0.588,0.0,0.086,0.564,118.05,227655.0,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,58.0,"['hip hop', 'lgbtq+ hip hop', 'neo soul']",85.0
Light Years Apart,200,4/19/2017,avengers in sci-fi,https://open.spotify.com/track/0w0qdrsAnEYmsQrIPSXEPw,Japan,top200,NEW_ENTRY,1294,200,0.576,0.778,8.0,-6.361,1.0,0.04,0.0918,0.002,0.0866,0.477,119.998,340133.0,https://open.spotify.com/artist/1dPk1VFKxboFEAJNtJbaFR,5.0,['japanese alternative rock'],18.0
Lot to Learn,67,1/3/2017,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Japan,top200,NEW_ENTRY,1764,57,0.422,0.852,6.0,-3.546,1.0,0.208,0.0845,0.0,0.0687,0.666,82.914,248387.0,https://open.spotify.com/artist/787bCXOIvGeBw0Bc4kEjhD,51.0,"['indie pop rap', 'pop rap']",48.0
Narcos,155,1/28/2018,Migos,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,Japan,top200,NEW_ENTRY,4766,123,0.936,0.585,0.0,-6.914,1.0,0.125,0.0142,0.0,0.132,0.242,124.991,255379.0,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,71.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78.0
Natural,198,9/20/2018,Imagine Dragons,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,Japan,top200,NEW_ENTRY,5099,198,0.448,0.612,2.0,-6.106,1.0,0.0708,0.216,0.0,0.08,0.213,97.773,189467.0,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,0.0,"['modern rock', 'rock']",89.0
Obsession (feat. Jon Bellion),192,4/15/2017,Vice,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,Japan,top200,NEW_ENTRY,1360,103,0.741,0.559,10.0,-7.775,1.0,0.03,0.00728,0.000971,0.21,0.466,101.999,221983.0,https://open.spotify.com/artist/0q4NrXqJnc367PieejuROJ,46.0,['chicano rap'],43.0
Old Town Road (feat. Billy Ray Cyrus) - Remix,199,4/13/2019,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,Japan,top200,NEW_ENTRY,8090,58,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,157067.0,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,5.0,"['lgbtq+ hip hop', 'pop']",81.0
One (Monster & Infinity),189,10/3/2020,SuperM,https://open.spotify.com/track/79rZwU6UJ7FwODmAqXJqmO,Japan,top200,NEW_ENTRY,23477,189,0.518,0.917,0.0,-1.645,1.0,0.166,0.0306,0.0,0.368,0.461,160.044,221040.0,https://open.spotify.com/artist/5BHFSMEjfLVx1JwRWjAOsE,48.0,['k-pop'],56.0
One More Sleep,146,12/23/2017,Leona Lewis,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d,Japan,top200,NEW_ENTRY,4731,72,0.638,0.813,11.0,-3.849,1.0,0.0362,0.464,0.0,0.344,0.754,112.986,239587.0,https://open.spotify.com/artist/5lKZWd6HiSCLfnDGrq9RAm,53.0,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show']",66.0
