title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
LIVIDI SUI GOMITI,20,3/19/2021,M?neskin,https://open.spotify.com/track/1ITV1k9laGrWUpagayejMQ,Italy,top200,NEW_ENTRY,199095,20,0.474,0.95,7.0,-2.762,1.0,0.0898,0.00646,0.000397,0.177,0.67,176.491,165787.0,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr,63.0,"['indie rock italiano', 'italian pop']",83.0
La nostra ultima canzone,180,3/6/2018,Motta,https://open.spotify.com/track/0iIwexnqEs8oYUYG10pRQw,Italy,top200,NEW_ENTRY,24926,104,0.602,0.752,8.0,-3.625,1.0,0.0457,0.356,0.0,0.543,0.604,99.951,182960.0,https://open.spotify.com/artist/1gRsYpSd9fR8x92ppdlCg3,0.0,"['italian alternative', 'italian indie pop', 'italian post-hardcore', 'rome indie']",40.0
La prima stella,121,2/9/2017,Gigi D'Alessio,https://open.spotify.com/track/2Ti0gegn3cXnlsulQDXObj,Italy,top200,NEW_ENTRY,14459,80,0.508,0.517,5.0,-7.49,1.0,0.0386,0.765,0.0,0.102,0.378,134.971,246640.0,https://open.spotify.com/artist/4eSMsVzRJHhN1aq0IvZcyn,19.0,"['canzone napoletana', 'classic italian pop', 'italian adult pop']",58.0
Ladri di sogni,63,4/23/2021,Franco126,https://open.spotify.com/track/7sEzy02pdIU7OVFPeI5TMZ,Italy,top200,NEW_ENTRY,86635,63,0.766,0.718,2.0,-6.112,0.0,0.0377,0.0652,0.0,0.0835,0.736,106.986,224579.0,https://open.spotify.com/artist/2KkO9uXHF9BVNJASjLekAc,31.0,"['italian hip hop', 'italian indie pop', 'rome indie']",62.0
Lamborghini (RMX) feat. Sfera Ebbasta & Elettra Lamborghini,200,9/21/2017,Gu? Pequeno,https://open.spotify.com/track/0XquD3gxbQ05yQOb8iTVMx,Italy,top200,NEW_ENTRY,15305,200,0.825,0.529,10.0,-7.161,1.0,0.115,0.236,0.0,0.271,0.692,124.068,248708.0,https://open.spotify.com/artist/7F2utINZ6tSokSiZTQBE27,0.0,['italian hip hop'],77.0
Lario,47,4/14/2017,"Lazza, Low Kidd",https://open.spotify.com/track/0Rgi733bscb4I8FLsat1yQ,Italy,top200,NEW_ENTRY,39082,47,0.788,0.52,5.0,-7.481,1.0,0.267,0.0733,0.000198,0.0569,0.566,83.037,190187.0,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,48.0,"['italian hip hop', 'rap genovese', 'trap italiana']",79.0
Lascia Stare,47,4/7/2017,Fabri Fibra,https://open.spotify.com/track/4HZVSW6XpTfJr2nvuCEmxf,Italy,top200,NEW_ENTRY,40777,47,0.655,0.907,9.0,-5.594,0.0,0.347,0.325,0.0,0.0349,0.748,94.9,195493.0,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,0.0,"['italian hip hop', 'rap napoletano']",66.0
Le canzoni fanno male,146,2/12/2017,Marianne Mirage,https://open.spotify.com/track/00k8y3z4RCRUR0CU58y2ip,Italy,top200,NEW_ENTRY,11057,146,0.675,0.693,11.0,-5.378,0.0,0.0533,0.26,0.0,0.164,0.733,142.026,184377.0,https://open.spotify.com/artist/1hhYq9Huoi1NVi4BXkRBn0,0.0,[],20.0
Le sigarette,58,6/4/2021,Frah Quintale,https://open.spotify.com/track/1Tw8X6cumOpu1DBKahcKXG,Italy,top200,NEW_ENTRY,120271,58,0.692,0.852,9.0,-4.878,0.0,0.103,0.084,4.79e-06,0.116,0.745,132.087,196477.0,https://open.spotify.com/artist/7BgEOZ9w3Y4IMShXTMu1nN,47.0,"['italian hip hop', 'italian indie pop', 'milan indie']",66.0
Living (feat. Alex Clare),183,2/21/2017,Bakermat,https://open.spotify.com/track/63Qco1ncI5U4qEUnxL1DsH,Italy,top200,NEW_ENTRY,9931,94,0.762,0.821,0.0,-4.087,1.0,0.0453,0.0605,0.00341,0.141,0.858,121.98,197733.0,https://open.spotify.com/artist/3MyFDtqB80WZvbtCZRsekM,53.0,"['minimal tech house', 'tropical house']",67.0
Lovefool,196,11/30/2020,twocolors,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,Italy,top200,NEW_ENTRY,30716,83,0.677,0.766,6.0,-6.896,1.0,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,190488.0,https://open.spotify.com/artist/7ACEUD7UsmmXrnj4OLt8f9,70.0,"['dance pop', 'edm', 'pop dance', 'pop edm', 'tropical house']",65.0
M' Manc (con Geolier & Sfera Ebbasta),49,6/11/2020,Shablo,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9,Italy,top200,NEW_ENTRY,106865,1,0.703,0.704,6.0,-6.117,0.0,0.0641,0.048,0.0,0.41,0.725,139.933,180000.0,https://open.spotify.com/artist/6hkKbkZGvAXuvle2FhCnxy,68.0,['italian hip hop'],59.0
MNM,56,4/14/2017,"Lazza, Low Kidd",https://open.spotify.com/track/4vDtKkObsUu99tLELuSLH8,Italy,top200,NEW_ENTRY,31498,56,0.668,0.542,3.0,-11.08,0.0,0.25,0.0205,2.99e-05,0.149,0.429,109.003,230040.0,https://open.spotify.com/artist/0jdNdfi4vAuVi7a6cPDFBM,37.0,"['italian hip hop', 'rap genovese', 'trap italiana']",79.0
Mai Stati Meglio,108,1/13/2017,Lo Stato Sociale,https://open.spotify.com/track/5Eh1UX2Qx7AiFYSU2Uynl1,Italy,top200,NEW_ENTRY,15869,108,0.706,0.688,9.0,-6.658,0.0,0.068,0.000418,0.00571,0.0932,0.758,132.014,262587.0,https://open.spotify.com/artist/1MBjY2JFotAGoTYDfO80cM,15.0,"['italian alternative', 'italian indie pop']",45.0
