title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Rimmel,186,5/4/2017,Francesco De Gregori,https://open.spotify.com/track/58XVnYZMYJHwxx3Oy9zEHX,Italy,top200,NEW_ENTRY,10793,186,0.471,0.438,5.0,-13.734,0.0,0.0605,0.549,5.57e-06,0.104,0.366,83.653,220693.0,https://open.spotify.com/artist/16FJYC4FqKhZXiXIzMI4ul,39.0,"[""canzone d'autore"", 'classic italian pop', 'folk rock italiano', 'italian adult pop']",57.0
Roba francese (feat. Gow Tribe),95,6/22/2018,"Achille Lauro, Boss Doms",https://open.spotify.com/track/0LyNmQ3xMMCWY0lgrFJFSh,Italy,top200,NEW_ENTRY,62224,95,0.606,0.88,7.0,-6.528,0.0,0.226,0.074,0.0,0.212,0.791,125.035,180960.0,https://open.spotify.com/artist/0lI3rF4hi4op6UxqlLHPzv,0.0,"['italian hip hop', 'italian indie pop', 'italian pop']",59.0
Roma (feat. CoCo & Nayt),157,9/25/2020,Vale Lambo,https://open.spotify.com/track/26sT5thBQQCLp9nU3OxLLx,Italy,top200,NEW_ENTRY,48389,157,0.462,0.568,4.0,-6.916,0.0,0.153,0.347,0.0,0.272,0.382,175.903,198068.0,https://open.spotify.com/artist/26OG4ryQ7oFAbUNAvYCOgn,38.0,"['italian hip hop', 'rap napoletano']",56.0
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),71,2/24/2017,Enrique Iglesias,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,Italy,top200,NEW_ENTRY,22958,3,0.688,0.822,0.0,-3.304,1.0,0.0537,0.0642,0.0,0.241,0.66,91.011,207680.0,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,70.0,"['latin pop', 'mexican pop']",78.0
Sarebbe comodo,122,1/11/2019,Chadia Rodriguez,https://open.spotify.com/track/4GMzvuPHqkKPuG3VGuDex1,Italy,top200,NEW_ENTRY,49030,49,0.662,0.797,1.0,-5.026,0.0,0.0614,0.142,0.0,0.0764,0.161,167.949,192857.0,https://open.spotify.com/artist/4nXNT34X5GQ8yTBttXtbY6,37.0,"['italian hip hop', 'italian pop']",45.0
Scooby Doo,4,11/13/2020,Pinguini Tattici Nucleari,https://open.spotify.com/track/0zgIj1n6G4tdQHYBvBVd8s,Italy,top200,NEW_ENTRY,244993,4,0.74,0.743,6.0,-4.166,1.0,0.137,0.0477,0.0,0.0925,0.773,135.071,179125.0,https://open.spotify.com/artist/6RdcIWVKYYzNzjQRd3oyHS,45.0,"['bergamo indie', 'italian indie pop', 'italian pop', 'milan indie']",71.0
Sexy Ugly (feat. Boss Doms),84,4/12/2019,Achille Lauro,https://open.spotify.com/track/728DBCO2w0weO0gGVwGUex,Italy,top200,NEW_ENTRY,72161,84,0.519,0.716,11.0,-4.181,0.0,0.0375,0.0343,0.00014,0.56,0.415,99.961,177293.0,https://open.spotify.com/artist/0lI3rF4hi4op6UxqlLHPzv,0.0,"['italian hip hop', 'italian indie pop', 'italian pop']",59.0
Skin - BBC Live Version,174,4/28/2017,Rag'n'Bone Man,https://open.spotify.com/track/4UfV1Za63Xzn8cGk3CDavX,Italy,top200,NEW_ENTRY,11533,174,0.577,0.263,5.0,-10.64,1.0,0.0908,0.933,0.0,0.0922,0.252,73.871,282907.0,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,41.0,['neo soul'],70.0
Sofia,60,1/1/2017,Alvaro Soler,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,Italy,top200,MOVE_UP,13381,60,0.691,0.72,2.0,-5.918,1.0,0.0324,0.127,0.0,0.15,0.906,128.014,210467.0,https://open.spotify.com/artist/2urF8dgLVfDjunO0pcHUEe,0.0,['latin pop'],68.0
Still Got Time (feat. PARTYNEXTDOOR),61,3/24/2017,ZAYN,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,Italy,top200,NEW_ENTRY,26475,61,0.748,0.627,7.0,-6.029,1.0,0.0639,0.131,0.0,0.0852,0.524,120.963,188491.0,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81,58.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",77.0
