title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Acapulco,185,10/19/2021,Jason Derulo,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ,Czech Republic,top200,NEW_ENTRY,4793,185,0.774,0.792,10.0,-4.021,1.0,0.0523,0.051,0.0,0.155,0.507,122.062,139672.0,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,78.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80.0
"All Over (feat. 67 SJ, Yzomandias & Nik Tendo)",36,4/9/2021,Dimzy,https://open.spotify.com/track/3AtTx1EiRR5zT9LmlW92A6,Czech Republic,top200,NEW_ENTRY,10441,34,0.759,0.763,7.0,-8.343,1.0,0.238,0.516,0.0,0.0806,0.517,145.099,213517.0,https://open.spotify.com/artist/2G3moO7hc1jXWYKkW5ZYw4,27.0,"['uk drill', 'uk hip hop']",45.0
Anakonda,40,6/4/2019,Sergei Barracuda,https://open.spotify.com/track/7sVNfUSCM3N734SF93iQLf,Czech Republic,top200,NEW_ENTRY,6901,40,0.67,0.664,6.0,-7.664,1.0,0.131,0.18,0.0,0.0907,0.507,140.686,223960.0,https://open.spotify.com/artist/1hwvc8bcyy9ruXXXRLcfko,36.0,"['czech hip hop', 'czsk hip hop']",54.0
Andez,13,4/30/2018,"Yzomandias, Sick Luke",https://open.spotify.com/track/489wHw1pk6ko17Hntb5lRk,Czech Republic,top200,NEW_ENTRY,9800,13,0.698,0.451,9.0,-10.234,0.0,0.0427,0.0263,0.0,0.11,0.182,98.936,89697.0,https://open.spotify.com/artist/721o1Z0J6jQupyzLt9RnEk,0.0,"['czech drill', 'czech hip hop', 'czsk hip hop']",63.0
And?l? skit,17,5/17/2019,Viktor Sheen,https://open.spotify.com/track/1jKLg3pIr677ratOY5h0UJ,Czech Republic,top200,NEW_ENTRY,17074,17,0.542,0.131,1.0,-25.121,1.0,0.166,0.802,0.00179,0.111,0.442,77.894,55234.0,https://open.spotify.com/artist/4cG43cUBRJWWDsRh4SW48i,0.0,"['czech drill', 'czech hip hop', 'czsk hip hop']",69.0
Are You Lonely (feat. IS?K),75,2/22/2019,"Steve Aoki, Alan Walker",https://open.spotify.com/track/52EB2Gk1nkxZmbomJOXUde,Czech Republic,top200,NEW_ENTRY,4146,75,0.517,0.793,6.0,-5.851,0.0,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333.0,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,36.0,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",76.0
Asi ne,199,5/3/2019,Dorian,https://open.spotify.com/track/3X227t29xPDsAoqBrRIPDW,Czech Republic,top200,NEW_ENTRY,2804,180,0.768,0.776,1.0,-5.065,1.0,0.222,0.048,0.0,0.22,0.885,115.873,188460.0,https://open.spotify.com/artist/2vMxLcwqHKxvVdBtKRpyUY,37.0,"['czech hip hop', 'czsk hip hop']",47.0
BCKTS,151,8/30/2017,PJAY CZ/SK,https://open.spotify.com/track/2z5RYBnZ3wfN5n9eUKMw7L,Czech Republic,top200,NEW_ENTRY,1500,73,0.62,0.881,10.0,-5.645,0.0,0.232,0.101,0.0,0.0898,0.872,172.02,172983.0,https://open.spotify.com/artist/5JxoiI2PH7HjHTH8UEMWct,0.0,[],0.0
Baby Shark,7,11/18/2021,"Viktor Sheen, Robin Zoot",https://open.spotify.com/track/2SBGsZEVAa4gGFjthkq2pP,Czech Republic,top200,NEW_ENTRY,78269,5,0.704,0.504,1.0,-9.121,0.0,0.492,0.201,0.0,0.0975,0.298,123.065,151429.0,https://open.spotify.com/artist/4cG43cUBRJWWDsRh4SW48i,45.0,"['czech drill', 'czech hip hop', 'czsk hip hop']",69.0
Bed (feat. Ariana Grande),36,6/15/2018,Nicki Minaj,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,Czech Republic,top200,NEW_ENTRY,4933,20,0.589,0.714,7.0,-6.308,1.0,0.258,0.0551,0.00013,0.131,0.42,118.611,189360.0,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,0.0,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",87.0
Better Now,1,4/27/2018,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,Czech Republic,top200,NEW_ENTRY,12024,1,0.68,0.578,10.0,-5.804,1.0,0.04,0.331,0.0,0.135,0.341,145.038,231267.0,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,81.0,"['dfw rap', 'melodic rap', 'rap']",89.0
Bones (feat. OneRepublic),37,2/1/2019,Galantis,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv,Czech Republic,top200,NEW_ENTRY,6001,37,0.658,0.804,0.0,-5.735,1.0,0.0377,0.00463,0.0,0.178,0.508,120.047,205793.0,https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu,59.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",74.0
CTOMV,79,3/26/2021,Koky,https://open.spotify.com/track/5eiTHZFvji1MvAsPfiyUHv,Czech Republic,top200,NEW_ENTRY,7332,79,0.663,0.516,7.0,-8.21,1.0,0.308,0.205,0.0,0.117,0.351,146.111,151233.0,https://open.spotify.com/artist/4JTacmomOV6ZmeAVHMkFOq,15.0,"['czech hip hop', 'czsk hip hop']",47.0
