title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
GOD.,128,4/14/2017,Kendrick Lamar,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,Czech Republic,top200,NEW_ENTRY,1456,106,0.706,0.557,0.0,-5.8,1.0,0.0813,0.0347,0.0,0.276,0.205,132.98,248827.0,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,62.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90.0
Galway Girl,11,3/3/2017,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Czech Republic,top200,NEW_ENTRY,9135,2,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,170827.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,80.0,"['pop', 'uk pop']",92.0
Get Out Of Your Own Way,102,12/1/2017,U2,https://open.spotify.com/track/4U4lsMa8a4gcZeRZKjbciP,Czech Republic,top200,NEW_ENTRY,2318,102,0.565,0.768,2.0,-9.637,1.0,0.0527,0.0257,2.11e-05,0.565,0.426,130.043,238293.0,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.0,"['irish rock', 'permanent wave', 'rock']",80.0
Getting Over You,119,2/16/2018,Lauv,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a,Czech Republic,top200,NEW_ENTRY,2118,82,0.604,0.507,0.0,-7.928,1.0,0.0382,0.273,2.27e-06,0.0943,0.114,91.984,255886.0,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,0.0,"['dance pop', 'pop']",78.0
Ghost Town,15,6/2/2018,"Kanye West, PARTYNEXTDOOR",https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj,Czech Republic,top200,NEW_ENTRY,6017,11,0.572,0.543,7.0,-4.251,0.0,0.0287,0.0954,0.0,0.329,0.329,83.364,271387.0,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,0.0,"['chicago rap', 'rap']",91.0
Gimme Love,103,4/17/2020,Joji,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B,Czech Republic,top200,NEW_ENTRY,5077,103,0.482,0.631,5.0,-6.917,1.0,0.0986,0.696,0.0242,0.209,0.0743,126.576,214558.0,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,62.0,['viral pop'],84.0
Give No Fxk,40,2/14/2020,"Migos, Travis Scott, Young Thug",https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,Czech Republic,top200,NEW_ENTRY,7447,40,0.904,0.627,1.0,-5.608,1.0,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,224243.0,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,52.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78.0
Got a Little Drunk,111,5/5/2017,Madcon,https://open.spotify.com/track/04CPpi0k997rSbdlzcxdM8,Czech Republic,top200,NEW_ENTRY,1696,111,0.775,0.889,0.0,-1.923,1.0,0.0678,0.142,0.0,0.34,0.754,102.998,208544.0,https://open.spotify.com/artist/6c4sUNBgdonFJz8Kx2VsGz,35.0,"['dance pop', 'norwegian hip hop', 'pop rap']",64.0
Hands To Myself,166,1/2/2017,Selena Gomez,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk,Czech Republic,top200,NEW_ENTRY,1029,129,0.811,0.499,5.0,-7.161,0.0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680.0,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,70.0,"['dance pop', 'pop', 'post-teen pop']",87.0
Hearts Don't Break Around Here,22,3/3/2017,Ed Sheeran,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk,Czech Republic,top200,NEW_ENTRY,6985,20,0.604,0.366,7.0,-7.881,1.0,0.0267,0.719,0.0,0.162,0.181,105.177,248413.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,63.0,"['pop', 'uk pop']",92.0
Hollywood's Bleeding,10,9/6/2019,Post Malone,https://open.spotify.com/track/01iuzK2ziYAVE2n9aSXbWp,Czech Republic,top200,NEW_ENTRY,12544,9,0.404,0.645,4.0,-3.221,0.0,0.0479,0.331,0.0,0.104,0.158,130.215,156253.0,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,0.0,"['dfw rap', 'melodic rap', 'rap']",89.0
Hot Stuff,153,9/18/2020,"Kygo, Donna Summer",https://open.spotify.com/track/00ETaeHUQ6lops3oWU1Wrt,Czech Republic,top200,NEW_ENTRY,5189,153,0.681,0.773,5.0,-5.749,1.0,0.148,0.019,1.28e-06,0.11,0.429,119.961,199008.0,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,65.0,"['edm', 'pop', 'pop dance', 'tropical house']",80.0
Hurt Somebody,98,1/19/2018,"Noah Kahan, Julia Michaels",https://open.spotify.com/track/2vQFU89Ax4ZXdNFPHoGuds,Czech Republic,top200,NEW_ENTRY,2454,98,0.627,0.562,1.0,-5.133,1.0,0.31,0.36,0.0,0.252,0.467,114.945,168640.0,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B,0.0,['pop'],77.0
I,154,3/1/2019,Lil Skies,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,Czech Republic,top200,NEW_ENTRY,3037,154,0.649,0.453,6.0,-7.28,1.0,0.085,0.627,0.0,0.116,0.431,99.183,181891.0,https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo,69.0,"['melodic rap', 'rap', 'trap', 'vapor trap']",70.0
I za sto,37,10/14/2019,"DeeThane, Seven & Stewe",https://open.spotify.com/track/7uDj7x1VlrBfBB9ai5nD6r,Czech Republic,top200,NEW_ENTRY,6907,37,0.865,0.718,9.0,-5.468,0.0,0.174,0.28,0.0,0.0958,0.735,105.983,195849.0,https://open.spotify.com/artist/7jQvZ5ZXC20VENORtQ9Lhy,36.0,"['czech hip hop', 'czsk hip hop']",39.0
I'm Fine,199,7/9/2018,London Richards,https://open.spotify.com/track/2OrQmRQo0BQCF62D6wEyRQ,Czech Republic,top200,NEW_ENTRY,1911,154,0.699,0.48,3.0,-7.553,0.0,0.0574,0.132,0.0,0.371,0.333,112.065,184286.0,https://open.spotify.com/artist/7osrOwt6K6ZKEY7nQIwHUw,0.0,[],11.0
