title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Sucker,50,3/1/2019,Jonas Brothers,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,Vietnam,top200,NEW_ENTRY,2360,4,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,181040.0,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,1.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",77.0
Thanh Xuan,34,8/24/2018,Da LAB,https://open.spotify.com/track/3b34161QoxLwsqhWSPy9i5,Vietnam,top200,NEW_ENTRY,3105,1,0.676,0.4,7.0,-10.771,0.0,0.0405,0.855,2.71e-06,0.124,0.347,90.028,220510.0,https://open.spotify.com/artist/6zUWZmyi5MLOEynQ5wCI5f,60.0,"['indie viet', 'v-pop', 'vietnamese hip hop']",58.0
The Best Thing I Ever Did,94,12/13/2018,TWICE,https://open.spotify.com/track/5o0fSuVtXxope8AkapnG5l,Vietnam,top200,NEW_ENTRY,1228,94,0.72,0.655,5.0,-3.994,1.0,0.0248,0.383,0.0,0.156,0.468,104.977,210451.0,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,38.0,"['k-pop', 'k-pop girl group']",84.0
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",31,3/14/2018,Rudimental,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,Vietnam,top200,MOVE_UP,5493,14,0.653,0.809,0.0,-4.057,1.0,0.0474,0.194,0.0,0.165,0.55,92.213,210773.0,https://open.spotify.com/artist/4WN5naL3ofxrVBgFpguzKo,72.0,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",69.0
Together,174,5/25/2020,Sia,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz,Vietnam,top200,NEW_ENTRY,2841,155,0.521,0.877,7.0,-5.444,1.0,0.0683,0.0132,0.0806,0.0929,0.199,180.007,205208.0,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,62.0,"['australian dance', 'australian pop', 'dance pop', 'pop']",85.0
T?? L?,163,2/1/2019,Mademoiselle,https://open.spotify.com/track/0AHHzF3cdau1XNBCM9l7Ky,Vietnam,top200,NEW_ENTRY,1145,96,0.571,0.155,9.0,-14.023,1.0,0.0341,0.921,1.76e-05,0.128,0.259,132.191,238000.0,https://open.spotify.com/artist/5ehbiyqYPwIDaUY4AxrhVq,14.0,"['indie viet', 'vietnamese singer-songwriter']",33.0
T?? V??S?? Nh?,92,1/24/2020,Phan M??h Qu??h,https://open.spotify.com/track/3G1fVPBoTuw2T3p9xnFcMg,Vietnam,top200,NEW_ENTRY,3271,77,0.844,0.554,10.0,-8.102,1.0,0.0589,0.403,5.7e-06,0.111,0.33,134.041,187164.0,https://open.spotify.com/artist/0aNyWetkjBvIdZvJY00yEa,20.0,"['v-pop', 'vietnamese singer-songwriter']",45.0
We On,4,11/14/2021,BTS,https://open.spotify.com/track/7gSh8RNHaEciG0QUqlx2fN,Vietnam,top200,NEW_ENTRY,53777,4,0.801,0.797,5.0,-4.332,1.0,0.149,0.0432,2.72e-06,0.118,0.833,96.987,231493.0,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,0.0,"['k-pop', 'k-pop boy group']",91.0
What is Love?,38,4/12/2018,TWICE,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI,Vietnam,top200,NEW_ENTRY,2144,19,0.573,0.91,8.0,-1.578,1.0,0.064,0.0846,0.0,0.266,0.602,169.982,208238.0,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,39.0,"['k-pop', 'k-pop girl group']",84.0
Who's In Your Head,199,9/20/2021,Jonas Brothers,https://open.spotify.com/track/5nhW8I46uDE5sc5ouEbzao,Vietnam,top200,NEW_ENTRY,3884,199,0.704,0.778,5.0,-5.331,1.0,0.0971,0.00447,0.0,0.0731,0.821,101.025,183537.0,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,64.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",77.0
With You,69,10/5/2018,Mariah Carey,https://open.spotify.com/track/5br7roRMvno5sXHu5GAqXf,Vietnam,top200,NEW_ENTRY,1162,50,0.407,0.383,8.0,-7.632,1.0,0.0814,0.271,0.0,0.0897,0.118,69.565,227166.0,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ,31.0,"['dance pop', 'urban contemporary']",79.0
Wrap Me In Plastic - Marcus Layton Radio Edit,193,5/9/2020,CHROMANCE,https://open.spotify.com/track/3n2P3ipLt5mPFVaM0fJHNR,Vietnam,top200,NEW_ENTRY,2610,136,0.917,0.612,5.0,-2.183,0.0,0.0854,0.238,2.28e-05,0.0585,0.679,89.961,193320.0,https://open.spotify.com/artist/0fEj1fYIQwWj1bzzAto9rp,61.0,['modern indie pop'],51.0
