title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
PORFA,198,12/28/2019,"Feid, Justin Quiles",https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T,Spain,top200,NEW_ENTRY,32827,82,0.843,0.549,6.0,-8.018,0.0,0.164,0.0948,0.0,0.155,0.541,83.982,233000.0,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo,66.0,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",93.0
Papara,100,9/4/2020,Morad,https://open.spotify.com/track/1I62Cn8X10R9dMH4EgDrxt,Spain,top200,NEW_ENTRY,64179,100,0.687,0.923,7.0,-3.466,1.0,0.0424,0.0664,0.0285,0.0625,0.663,125.985,198333.0,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,0.0,"['drill espanol', 'urbano espanol']",77.0
Para Que Nadie Se Entere,111,2/16/2018,Morat,https://open.spotify.com/track/7z1wIFIRL7vklInexuBULL,Spain,top200,NEW_ENTRY,37806,111,0.37,0.757,11.0,-4.653,1.0,0.0383,0.413,0.0,0.277,0.648,89.315,175781.0,https://open.spotify.com/artist/5C4PDR4LnhZTbVnKWXuDKD,0.0,['colombian pop'],84.0
Par?s,198,2/2/2017,Dani Mart?n,https://open.spotify.com/track/7A6vqBPkt4rbwXsKhrl7B1,Spain,top200,NEW_ENTRY,15868,147,0.562,0.724,10.0,-6.384,1.0,0.0258,0.0536,3.13e-05,0.102,0.307,94.013,244587.0,https://open.spotify.com/artist/3AIPhNgeF9S1Kyg9Yy3UQW,39.0,"['spanish pop', 'spanish pop rock']",63.0
Perd?o,178,6/26/2020,"L?rica, Maikel Delacalle",https://open.spotify.com/track/6cmjIBF2murKG8moPpirs7,Spain,top200,NEW_ENTRY,44221,129,0.699,0.837,1.0,-2.921,1.0,0.0845,0.25,0.0,0.158,0.952,161.874,171386.0,https://open.spotify.com/artist/4d3kmfoZBTuUPSUjgP45uo,37.0,"['latin pop', 'spanish pop']",60.0
Playinwitme (feat. Kehlani),171,4/25/2018,KYLE,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz,Spain,top200,NEW_ENTRY,23837,128,0.687,0.587,1.0,-5.772,0.0,0.124,0.302,0.0,0.278,0.676,156.575,193094.0,https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v,0.0,"['pop', 'pop rap', 'rap']",65.0
Por la Pasta,198,2/15/2019,"Recycled J, Selecta",https://open.spotify.com/track/1kk0tNILxNPlhC5iMgHnVj,Spain,top200,NEW_ENTRY,31368,198,0.777,0.76,0.0,-4.267,1.0,0.14,0.0605,0.0,0.323,0.634,85.029,198687.0,https://open.spotify.com/artist/4bWHA8fMNjzfGPQqnh5D6y,0.0,"['rap espanol', 'urbano espanol']",64.0
Praise God,124,8/29/2021,Kanye West,https://open.spotify.com/track/0Zm7NKJgoKY6ZWwtoEUILK,Spain,top200,NEW_ENTRY,49996,124,0.798,0.545,1.0,-6.466,1.0,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653.0,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,0.0,"['chicago rap', 'rap']",91.0
Pray,156,10/6/2017,Sam Smith,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD,Spain,top200,NEW_ENTRY,26240,129,0.381,0.379,4.0,-9.36,0.0,0.0501,0.292,2.79e-06,0.0864,0.153,175.067,221596.0,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,0.0,"['pop', 'uk pop']",88.0
Pretty Please,85,3/27/2020,Dua Lipa,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2,Spain,top200,NEW_ENTRY,65138,85,0.906,0.474,1.0,-6.124,1.0,0.194,0.0311,5.5e-06,0.286,0.656,106.976,194607.0,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,71.0,"['dance pop', 'pop', 'uk pop']",88.0
Pronto Llegar?,57,11/1/2019,"C. Tangana, Darell",https://open.spotify.com/track/1nLUqn7k3UtUxuqdTXiJjk,Spain,top200,NEW_ENTRY,79179,45,0.801,0.756,4.0,-4.142,0.0,0.105,0.105,0.00187,0.303,0.723,89.981,186484.0,https://open.spotify.com/artist/5TYxZTjIPqKM8K8NuP9woO,40.0,['urbano espanol'],75.0
Quan cau el sol,186,6/19/2020,Txarango,https://open.spotify.com/track/74Vdl9dm1nqnjpYPVn400I,Spain,top200,NEW_ENTRY,42561,186,0.623,0.588,2.0,-9.436,1.0,0.0297,0.388,0.000946,0.126,0.611,103.981,208560.0,https://open.spotify.com/artist/6XYRpcgPIK9OejoVzA7PbC,0.0,"['cantautor', 'indie catala', 'mestissatge', 'musica catalana', 'rock catala']",53.0
Qu?date Conmigo,99,6/17/2017,"Chyno Miranda, Wisin, Gente De Zona",https://open.spotify.com/track/0a9b4sUavOWgyc9jeScv7Y,Spain,top200,NEW_ENTRY,30181,81,0.733,0.901,0.0,-3.967,1.0,0.108,0.0792,0.0,0.199,0.77,98.003,223613.0,https://open.spotify.com/artist/1VrWc8r4AjrR8YfT0vlsc7,0.0,['pop reggaeton'],46.0
RONCA FREESTYLE,17,5/10/2020,Bad Bunny,https://open.spotify.com/track/3XZeOzJ9tqnu58YP6cqApI,Spain,top200,NEW_ENTRY,210548,9,0.856,0.656,5.0,-6.483,0.0,0.131,0.165,0.0,0.0998,0.586,90.041,150060.0,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,62.0,"['reggaeton', 'trap latino', 'urbano latino']",98.0
Rather Be - Operaci?n Triunfo 2018,80,10/25/2018,Marilia Monz?n,https://open.spotify.com/track/4RvUVDKxqqJi7dr9iFSQoO,Spain,top200,NEW_ENTRY,51045,80,0.772,0.612,8.0,-4.468,0.0,0.039,0.343,0.000278,0.181,0.625,121.017,157004.0,https://open.spotify.com/artist/3bch3EeUoah5rDRni92X93,12.0,"['latin talent show', 'latin viral pop']",28.0
Relaciones,51,7/17/2020,Lunay,https://open.spotify.com/track/2TL9UACmry1qTiurBc2PjV,Spain,top200,NEW_ENTRY,108035,51,0.683,0.787,8.0,-2.962,0.0,0.0841,0.425,0.0,0.136,0.792,173.941,206897.0,https://open.spotify.com/artist/47MpMsUfWtgyIIBEFOr4FE,50.0,"['latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",72.0
Rollin (feat. Future & Khalid),144,5/12/2017,Calvin Harris,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W,Spain,top200,NEW_ENTRY,22740,96,0.754,0.762,6.0,-4.486,0.0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667.0,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,60.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",87.0
Si Me Tomo Una Cerveza,190,12/8/2020,"Migrantes, Alico",https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N,Spain,top200,NEW_ENTRY,35396,128,0.721,0.612,1.0,-6.899,0.0,0.0563,0.186,0.0,0.156,0.86,85.081,182199.0,https://open.spotify.com/artist/48R2gYdPKtfnfKAzhSVPUx,69.0,['cumbia pop'],75.0
Skechers,180,4/20/2020,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,Spain,top200,NEW_ENTRY,35171,166,0.903,0.327,1.0,-9.727,1.0,0.0877,0.26,0.011,0.108,0.274,100.008,106000.0,https://open.spotify.com/artist/3O5HD95HTEPgoPFOjAb7yV,69.0,['viral rap'],54.0
Someone Like You,86,2/14/2017,Adele,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,Spain,top200,NEW_ENTRY,28135,86,0.559,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,285040.0,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,1.0,"['british soul', 'pop', 'pop soul', 'uk pop']",87.0
