title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Sex On The Beach,3,5/17/2019,Dark Polo Gang,https://open.spotify.com/track/61g5FqYLC6ts307TNvIMR1,Italy,top200,NEW_ENTRY,324549,3,0.773,0.763,1.0,-4.341,1.0,0.0979,0.0683,0.0,0.111,0.531,100.055,166231.0,https://open.spotify.com/artist/4CuMwzDzEdlUJMEna38VQ0,32.0,"['italian hip hop', 'italian indie pop', 'trap italiana']",59.0
Shape of You - Stormzy Remix,128,2/24/2017,Ed Sheeran,https://open.spotify.com/track/2NHSYwGkAvPHzCinY0KwXo,Italy,top200,NEW_ENTRY,13842,128,0.609,0.674,1.0,-3.007,0.0,0.202,0.595,0.0,0.203,0.789,127.656,231261.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,53.0,"['pop', 'uk pop']",92.0
She Looks Like Fun,167,5/11/2018,Arctic Monkeys,https://open.spotify.com/track/60T4FDF1tTcFlXkI08FFhL,Italy,top200,NEW_ENTRY,34473,167,0.514,0.773,0.0,-3.754,1.0,0.0388,0.00944,0.00326,0.387,0.445,103.943,182560.0,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,48.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",88.0
Si Se Da,193,5/18/2019,"Myke Towers, Farruko",https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,Italy,top200,NEW_ENTRY,38334,56,0.83,0.71,11.0,-5.523,0.0,0.326,0.374,0.0,0.0877,0.703,93.977,237013.0,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,61.0,"['reggaeton', 'trap latino', 'urbano latino']",89.0
Silence,192,8/11/2017,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Italy,top200,NEW_ENTRY,13761,36,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,81.0,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",85.0
Someday At Christmas,128,12/23/2017,Stevie Wonder,https://open.spotify.com/track/4SoKhHMopURSMWCTkVriGl,Italy,top200,NEW_ENTRY,27658,43,0.383,0.391,5.0,-10.386,1.0,0.031,0.722,0.0,0.12,0.213,99.7,170840.0,https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi,0.0,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",77.0
Sotto le lenzuola - feat. Lele Blade,72,9/4/2020,Gigi D'Alessio,https://open.spotify.com/track/4EHGCtZL33XMU9n7u7506J,Italy,top200,NEW_ENTRY,88340,72,0.738,0.919,7.0,-4.922,0.0,0.0438,0.031,1.6e-06,0.266,0.344,124.002,184573.0,https://open.spotify.com/artist/4eSMsVzRJHhN1aq0IvZcyn,33.0,"['canzone napoletana', 'classic italian pop', 'italian adult pop']",58.0
Spostato di un secondo,81,2/9/2017,Marco Masini,https://open.spotify.com/track/42ZGIpbazJMjqoMALjPPe7,Italy,top200,NEW_ENTRY,19297,54,0.516,0.751,9.0,-3.409,0.0,0.0594,0.428,0.0,0.495,0.748,155.747,216680.0,https://open.spotify.com/artist/0kcOfjhVfDMTS09s9aLmuD,33.0,"['classic italian pop', 'europop', 'italian adult pop']",49.0
Stringimi Pi? Forte,188,10/2/2019,Giordana Angi,https://open.spotify.com/track/4ZDXr7IdAGV5R460jt6k7K,Italy,top200,NEW_ENTRY,45529,82,0.677,0.671,2.0,-4.801,1.0,0.0546,0.118,0.0,0.0734,0.233,100.065,219712.0,https://open.spotify.com/artist/0ZhqSTaEEWN6USw0E30pws,0.0,"['italian adult pop', 'italian pop']",46.0
Summer?? Imagine (feat. Massimo Pericolo),32,7/24/2020,"Achille Lauro, DIVA, Gow Tribe",https://open.spotify.com/track/28OQd4uKk2CevZcPgZ40kE,Italy,top200,NEW_ENTRY,174229,32,0.618,0.842,9.0,-4.889,1.0,0.0888,0.147,9.76e-06,0.348,0.553,119.846,191727.0,https://open.spotify.com/artist/0lI3rF4hi4op6UxqlLHPzv,28.0,"['italian hip hop', 'italian indie pop', 'italian pop']",59.0
