title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Lights Up,46,10/11/2019,Harry Styles,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,Israel,top200,NEW_ENTRY,5520,34,0.585,0.62,3.0,-8.09,0.0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227.0,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,0.0,['pop'],90.0
Like It Is,161,3/27/2020,"Kygo, Zara Larsson, Tyga",https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,Israel,top200,NEW_ENTRY,2678,108,0.794,0.728,1.0,-6.759,1.0,0.114,0.121,8.82e-06,0.227,0.36,105.024,183067.0,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,60.0,"['edm', 'pop', 'pop dance', 'tropical house']",80.0
Lost but Not Forgotten,146,6/20/2020,Prod Rabbit,https://open.spotify.com/track/3Qp8G6d13KdqDuAW2xjxnT,Israel,top200,NEW_ENTRY,2818,146,0.49,0.217,4.0,-16.725,0.0,0.245,0.671,0.896,0.363,0.404,149.266,141552.0,https://open.spotify.com/artist/5esEFjGx46DlbbiaxASYd0,0.0,[],0.0
Make Me Wonder,143,5/30/2020,Graham,https://open.spotify.com/track/4Oa5C8YCZxLyR067zNCU0B,Israel,top200,NEW_ENTRY,2876,143,0.454,0.599,4.0,-6.264,1.0,0.0959,0.406,2.06e-05,0.306,0.328,106.643,211773.0,https://open.spotify.com/artist/1FjxiLVy20IOcg4ngcVoaQ,0.0,[],0.0
Mi Gente,104,3/19/2018,"J Balvin, Willy William",https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,Israel,top200,NEW_ENTRY,1033,61,0.543,0.677,11.0,-4.915,0.0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,189440.0,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,0.0,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",88.0
Mood (feat. iann dior),183,8/21/2020,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Israel,top200,NEW_ENTRY,3494,4,0.7,0.722,7.0,-3.558,0.0,0.0369,0.221,0.0,0.272,0.756,90.989,140526.0,https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z,16.0,"['cali rap', 'pop', 'pop rap', 'rap']",74.0
Murder On My Mind,187,3/2/2019,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,Israel,top200,NEW_ENTRY,1412,158,0.759,0.73,0.0,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434.0,https://open.spotify.com/artist/1cNDP5yjU5vjeR8qMf4grg,78.0,"['melodic rap', 'trap']",74.0
Night Sky,148,6/10/2020,Jakie Selected,https://open.spotify.com/track/1MNqVKwIkkWXHvS0lIH6br,Israel,top200,NEW_ENTRY,3648,148,0.85,0.389,1.0,-14.91,1.0,0.0523,0.137,0.872,0.0527,0.403,99.017,193851.0,https://open.spotify.com/artist/5mamihymD0u361IeW96iug,0.0,[],0.0
Nothing Breaks Like a Heart (feat. Miley Cyrus),120,11/30/2018,Mark Ronson,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,Israel,top200,NEW_ENTRY,1770,14,0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467.0,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp,79.0,"['dance pop', 'pop']",76.0
One Kiss,93,1/4/2019,"Sarit Hadad, MaZeZe",https://open.spotify.com/track/566dGQVb6RgFsSOnaG3rZc,Israel,top200,NEW_ENTRY,2254,93,0.673,0.761,7.0,-5.484,0.0,0.0993,0.0201,0.0,0.196,0.617,121.031,204915.0,https://open.spotify.com/artist/39jFFncu6W0phhYK16Dp9g,0.0,"['festigal', 'israeli mediterranean', 'israeli pop', 'mizrahi']",48.0
Paddling Ends - Acoustic version,151,6/10/2020,Samuel Deturo,https://open.spotify.com/track/1Q7sTt9YroEgFZybAXFRAl,Israel,top200,NEW_ENTRY,3641,151,0.46,0.878,4.0,-12.695,0.0,0.0499,0.000158,0.816,0.306,0.481,119.954,158563.0,https://open.spotify.com/artist/2kJLtfErMIVzrJ0vt3rDnf,0.0,[],0.0
Physical,78,1/31/2020,Dua Lipa,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,Israel,top200,NEW_ENTRY,4374,11,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829.0,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,65.0,"['dance pop', 'pop', 'uk pop']",88.0
ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,115,6/12/2020,DaBaby,https://open.spotify.com/track/4Aykm3xrOFSHrAnv80KUhh,Israel,top200,NEW_ENTRY,4362,97,0.747,0.689,11.0,-7.246,1.0,0.242,0.197,0.0,0.0884,0.75,89.901,204547.0,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,54.0,"['north carolina hip hop', 'rap', 'trap']",82.0
Rich & Sad,52,4/27/2018,Post Malone,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,Israel,top200,NEW_ENTRY,1673,52,0.599,0.571,2.0,-4.998,1.0,0.0665,0.198,0.0,0.0969,0.285,151.974,206453.0,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,68.0,"['dfw rap', 'melodic rap', 'rap']",89.0
SCOOP (feat. Doja Cat),72,9/17/2021,Lil Nas X,https://open.spotify.com/track/6bpq1jGkVz66Q3LYeoXdjZ,Israel,top200,NEW_ENTRY,7515,72,0.841,0.527,6.0,-8.116,1.0,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164.0,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,66.0,"['lgbtq+ hip hop', 'pop']",81.0
Say My Name,52,9/14/2018,"David Guetta, Bebe Rexha, J Balvin",https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,Israel,top200,NEW_ENTRY,2510,52,0.703,0.66,10.0,-5.119,0.0,0.123,0.137,0.0,0.192,0.79,95.031,198947.0,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,72.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",89.0
Seven Nation Army,145,5/31/2018,The White Stripes,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr,Israel,top200,NEW_ENTRY,1094,72,0.753,0.457,0.0,-7.709,1.0,0.0767,0.00679,0.484,0.311,0.297,123.913,231800.0,https://open.spotify.com/artist/4F84IBURUo98rz4r61KF70,0.0,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",73.0
She Will Be Loved - Radio Mix,148,9/8/2018,Maroon 5,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,Israel,top200,NEW_ENTRY,1151,124,0.651,0.663,0.0,-5.569,0.0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453.0,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,80.0,['pop'],87.0
So Am I,178,3/20/2019,Ava Max,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,Israel,top200,NEW_ENTRY,1882,112,0.682,0.656,6.0,-4.67,1.0,0.0435,0.0737,0.0,0.353,0.607,130.089,183027.0,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,1.0,"['dance pop', 'pop']",82.0
So Far Away (feat. Jamie Scott & Romy Dya),74,3/15/2018,"Martin Garrix, David Guetta",https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,Israel,top200,NEW_ENTRY,1129,74,0.526,0.52,6.0,-7.985,0.0,0.0569,0.435,0.0,0.197,0.13,149.119,183637.0,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,67.0,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",78.0
Stars,77,3/17/2018,Simply Red,https://open.spotify.com/track/75CgD6l7K4qMzZrn4CbZqz,Israel,top200,NEW_ENTRY,1047,66,0.716,0.818,7.0,-7.456,1.0,0.0256,0.154,0.000806,0.236,0.817,103.668,248600.0,https://open.spotify.com/artist/1fa0cOhromAZdq2xRA4vv8,70.0,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",68.0
Suncity (feat. Empress Of),90,10/19/2018,Khalid,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN,Israel,top200,NEW_ENTRY,1906,50,0.695,0.639,7.0,-6.897,0.0,0.153,0.107,0.000657,0.118,0.344,90.027,189493.0,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,54.0,"['pop', 'pop r&b']",87.0
Symphony (feat. Zara Larsson),29,3/14/2018,Clean Bandit,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,Israel,top200,MOVE_UP,2112,25,0.707,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459.0,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,74.0,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk funky']",76.0
TIC TOC,48,11/28/2018,"6ix9ine, Lil Baby",https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,Israel,top200,NEW_ENTRY,2851,22,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0115,0.0,0.344,0.683,142.027,135739.0,https://open.spotify.com/artist/7gZfnEnfiaHzxARJ2LeXrf,0.0,"['emo rap', 'rap', 'trap']",73.0
Thing For You (With Martin Solveig),176,7/12/2019,David Guetta,https://open.spotify.com/track/0IhTEIjFaRt3B2NQYf9azQ,Israel,top200,NEW_ENTRY,2347,176,0.774,0.723,2.0,-5.545,1.0,0.0496,0.0395,1.82e-05,0.1,0.769,121.057,191399.0,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,49.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",89.0
Thunderclouds,94,8/10/2018,"Sia, Diplo, Labrinth, LSD",https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,Israel,top200,NEW_ENTRY,1448,10,0.691,0.716,7.0,-5.985,1.0,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027.0,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,0.0,"['australian dance', 'australian pop', 'dance pop', 'pop']",85.0
Walking Back,125,5/23/2020,Fluteybeats,https://open.spotify.com/track/3LQoBJ0saTjfBE8QWVSBsN,Israel,top200,NEW_ENTRY,2952,125,0.594,0.505,11.0,-14.796,1.0,0.0347,0.0341,0.16,0.0924,0.482,179.948,199367.0,https://open.spotify.com/artist/327IOCuRXd6Sj6pL2q1E0k,0.0,[],0.0
Wild World,195,3/8/2019,Yusuf / Cat Stevens,https://open.spotify.com/track/6Xz7FeyE8HTP90HecgHV57,Israel,top200,NEW_ENTRY,1731,166,0.484,0.508,0.0,-9.308,1.0,0.0364,0.376,0.000791,0.0961,0.554,151.867,200173.0,https://open.spotify.com/artist/08F3Y3SctIlsOEmKd6dnH8,1.0,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",71.0
Woo,146,7/4/2020,Limp,https://open.spotify.com/track/1hKbu1BANytxpt5wNJXr9H,Israel,top200,NEW_ENTRY,2770,146,0.842,0.831,3.0,-7.309,1.0,0.428,0.87,0.853,0.274,0.979,127.89,122490.0,https://open.spotify.com/artist/41BvcoyjJWRYdZ9dojoHcP,0.0,[],1.0
Writing on the Wall (feat. Post Malone & Cardi B),124,9/27/2019,"French Montana, Rvssian",https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI,Israel,top200,NEW_ENTRY,3108,106,0.773,0.836,9.0,-2.326,0.0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,201271.0,https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv,55.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76.0
