title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Maghreb Gang (feat. French Montana & Khaled),192,6/8/2019,Farid Bang,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY,Global,top200,NEW_ENTRY,658683,136,0.738,0.568,8.0,-5.341,1.0,0.186,0.0246,0.0,0.146,0.399,99.933,159800.0,https://open.spotify.com/artist/2JwyRtuXf2l6sTnSnGVIa1,55.0,['german hip hop'],65.0
Magic Shop,76,5/18/2018,BTS,https://open.spotify.com/track/22ryCgQttpV7oCrn7llGRu,Global,top200,NEW_ENTRY,1061446,76,0.541,0.661,1.0,-5.838,1.0,0.0889,0.103,0.0,0.0779,0.285,149.926,275696.0,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,0.0,"['k-pop', 'k-pop boy group']",91.0
Make It To Heaven (with Raye),177,11/22/2019,"David Guetta, MORTEN",https://open.spotify.com/track/5dS2dvXVPe7AR6UwBpnomW,Global,top200,NEW_ENTRY,713966,177,0.587,0.92,0.0,-4.697,0.0,0.0914,0.0936,0.073,0.185,0.35,126.035,172381.0,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,55.0,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",89.0
Man With The Bag,129,12/24/2018,Jessie J,https://open.spotify.com/track/2Ysi49tRdVH74d1Cnc4o94,Global,top200,NEW_ENTRY,1177974,113,0.626,0.676,7.0,-3.178,1.0,0.0739,0.608,0.0,0.493,0.684,140.677,163560.0,https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou,49.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",72.0
Me Niego (feat. Ozuna & Wisin),174,2/17/2018,Reik,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,Global,top200,NEW_ENTRY,592090,20,0.777,0.779,0.0,-4.449,0.0,0.0972,0.0543,0.0,0.636,0.768,94.023,221653.0,https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2,0.0,"['latin arena pop', 'latin pop', 'mexican pop']",80.0
Message In A Bottle (Taylor's Version) (From The Vault),35,11/12/2021,Taylor Swift,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j,Global,top200,NEW_ENTRY,2561047,35,0.622,0.791,7.0,-6.106,1.0,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,225960.0,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,72.0,['pop'],100.0
Mona Lisa (feat. Kendrick Lamar),1,9/28/2018,Lil Wayne,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8,Global,top200,NEW_ENTRY,5808198,1,0.856,0.694,2.0,-4.393,1.0,0.169,0.371,0.0,0.109,0.489,122.08,324189.0,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,67.0,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87.0
NEW MAGIC WAND,19,5/17/2019,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,Global,top200,NEW_ENTRY,2544390,19,0.621,0.73,5.0,-5.414,0.0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320.0,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,82.0,"['hip hop', 'rap']",88.0
NIEMALS UNTER 1000,176,9/25/2020,"Bonez MC, LX",https://open.spotify.com/track/2i4iMzEPsJQoKQC89xKDC4,Global,top200,NEW_ENTRY,818468,176,0.817,0.704,10.0,-8.258,0.0,0.085,0.175,0.156,0.137,0.154,100.507,154694.0,https://open.spotify.com/artist/1aS5tqEs9ci5P9KD9tZWa6,48.0,"['german hip hop', 'hamburg hip hop']",78.0
Naughty List (with Dixie),186,12/5/2020,Liam Payne,https://open.spotify.com/track/2Y0ktCGrGoGcQFXsGztvhi,Global,top200,NEW_ENTRY,864253,71,0.619,0.771,9.0,-2.204,1.0,0.0601,0.0318,0.0,0.114,0.704,81.966,154747.0,https://open.spotify.com/artist/5pUo3fmmHT8bhCyHE52hA6,45.0,"['dance pop', 'pop', 'post-teen pop']",65.0
