title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Came Up (feat. Post Malone & Key!) - Casper & B. Remix,114,1/6/2017,"Flosstradamus, FKi 1st, graves",https://open.spotify.com/track/5XTIGcdUxuJA0m1Rxa6D6I,Czech Republic,top200,NEW_ENTRY,1506,114,0.715,0.769,1.0,-5.763,1.0,0.198,0.0887,0.0,0.113,0.617,96.008,195000.0,https://open.spotify.com/artist/2FmzVitXZjIkFolH8HXd4j,12.0,"['bass trap', 'edm', 'electro house', 'electronic trap', 'mashup']",47.0
Can't Take It From Me (feat. Skip Marley),154,5/10/2019,Major Lazer,https://open.spotify.com/track/1MBtNXoT6cXrrSstG07Lf7,Czech Republic,top200,NEW_ENTRY,2938,154,0.606,0.847,11.0,-6.292,1.0,0.0975,0.0377,7.95e-06,0.14,0.503,144.936,175867.0,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,24.0,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",76.0
Can?? Take A Joke,123,6/29/2018,Drake,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum,Czech Republic,top200,NEW_ENTRY,2764,123,0.878,0.432,10.0,-9.852,0.0,0.143,0.041,0.0,0.0571,0.441,86.956,163973.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
Capsize,82,1/1/2017,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Czech Republic,top200,MOVE_UP,1466,77,0.683,0.708,5.0,-6.244,0.0,0.0305,0.0398,0.155,0.686,0.355,92.991,237707.0,https://open.spotify.com/artist/7xEFii6utZmQ61kX59HmLH,66.0,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop dance', 'pop edm', 'tropical house']",54.0
Chantaje (feat. Maluma),59,1/1/2017,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Czech Republic,top200,MOVE_DOWN,1805,33,0.852,0.773,8.0,-2.921,0.0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840.0,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,77.0,"['colombian pop', 'dance pop', 'latin pop']",92.0
Close Eyes,181,10/22/2021,DVRST,https://open.spotify.com/track/3CLSHJv5aUROAN2vfOyCOh,Czech Republic,top200,NEW_ENTRY,5564,90,0.784,0.572,0.0,-9.853,1.0,0.0573,0.0748,0.843,0.139,0.209,96.181,132346.0,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,82.0,['drift phonk'],73.0
Co Jsi Cekal,90,9/11/2019,PSH,https://open.spotify.com/track/6k0Zu2qE4u9fcq8kxr6dje,Czech Republic,top200,NEW_ENTRY,4198,90,0.753,0.721,11.0,-7.748,0.0,0.323,0.0812,0.0,0.111,0.549,80.399,203000.0,https://open.spotify.com/artist/7dC9YWGDFx7AzFyZkLhSo7,0.0,"['czech hip hop', 'czsk hip hop']",37.0
Come & Go (with Marshmello),14,7/10/2020,Juice WRLD,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,Czech Republic,top200,NEW_ENTRY,11147,7,0.625,0.814,0.0,-5.181,1.0,0.0657,0.0172,0.0,0.158,0.535,144.991,205485.0,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,0.0,"['chicago rap', 'melodic rap']",90.0
Coupe,190,7/16/2021,Pop Smoke,https://open.spotify.com/track/4wNKxMbE3n1gRm4F6OaCP1,Czech Republic,top200,NEW_ENTRY,4894,190,0.912,0.589,8.0,-7.476,1.0,0.2,0.0332,0.0162,0.0795,0.486,135.921,123549.0,https://open.spotify.com/artist/0eDvMgVFoNV3TpwtrVCoTj,62.0,['brooklyn drill'],84.0
Crushed Up,85,1/4/2019,Future,https://open.spotify.com/track/7AYuSG1LoaaFVKjOxsB6Vh,Czech Republic,top200,NEW_ENTRY,3567,85,0.782,0.599,10.0,-6.817,0.0,0.209,0.0372,0.0,0.175,0.586,157.999,150323.0,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,0.0,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",91.0
Dal Sem Spliff,199,7/10/2017,"Smack, White Russian",https://open.spotify.com/track/1ehWqQez2bYxDV4WLyhbAc,Czech Republic,top200,NEW_ENTRY,1212,199,0.852,0.821,11.0,-6.539,0.0,0.16,0.0875,0.00453,0.104,0.704,140.026,247139.0,https://open.spotify.com/artist/7pbijUBmXdie5ChABSM4F7,26.0,"['czech hip hop', 'czsk hip hop']",52.0
Dangerous Night,66,1/26/2018,Thirty Seconds To Mars,https://open.spotify.com/track/3tFXKG42xSRdOrf6TrDBF8,Czech Republic,top200,NEW_ENTRY,3335,66,0.457,0.721,2.0,-6.615,1.0,0.0474,0.00285,2.3e-06,0.269,0.231,87.965,200013.0,https://open.spotify.com/artist/0RqtSIYZmd4fiBKVFqyIqD,0.0,"['modern rock', 'post-grunge', 'rock']",68.0
Deal Shora,16,6/22/2020,Ektor,https://open.spotify.com/track/6LIKzlFZMw9YirYlde6zNw,Czech Republic,top200,NEW_ENTRY,11852,13,0.826,0.597,0.0,-10.986,0.0,0.0513,0.0813,0.0,0.0834,0.342,108.033,178624.0,https://open.spotify.com/artist/4V1v1oFnKe0b42lZh1QBnF,0.0,"['czech hip hop', 'czsk hip hop']",62.0
Don't Be so Hard on Yourself,196,12/11/2017,Jess Glynne,https://open.spotify.com/track/1KtVVUM6OkpyOsbVfbMybX,Czech Republic,top200,NEW_ENTRY,1694,196,0.571,0.815,6.0,-3.267,1.0,0.0321,0.0608,0.0,0.163,0.664,120.008,211460.0,https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO,59.0,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",73.0
Don't Check On Me (feat. Justin Bieber & Ink),60,6/28/2019,Chris Brown,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,Czech Republic,top200,NEW_ENTRY,5938,60,0.661,0.395,7.0,-5.242,1.0,0.0333,0.873,0.0,0.112,0.679,82.028,204880.0,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,61.0,"['dance pop', 'r&b']",89.0
