title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Ci entro dentro,36,11/2/2018,JUNIOR CALLY,https://open.spotify.com/track/1owkr9YvUTwP6RaLMgNnjU,Italy,top200,NEW_ENTRY,94957,36,0.68,0.802,9.0,-4.405,1.0,0.124,0.0957,0.0,0.23,0.293,150.018,144200.0,https://open.spotify.com/artist/215ciYy7TIYnGRim0I1nJ3,0.0,['italian hip hop'],44.0
Ci sto pensando da un p?,80,11/17/2017,Negramaro,https://open.spotify.com/track/22UAhLdTkRsP9LDteAVrYD,Italy,top200,NEW_ENTRY,37644,80,0.255,0.396,2.0,-15.946,1.0,0.0735,0.802,0.0372,0.751,0.118,74.022,295653.0,https://open.spotify.com/artist/1X9iZlQXfAAx4Vvmlqeao7,0.0,"['classic italian pop', 'italian adult pop', 'italian pop']",59.0
Ciro,35,3/9/2018,Enzo Dong,https://open.spotify.com/track/3t0eKlR4pVqcq81ynrzz2N,Italy,top200,NEW_ENTRY,73958,35,0.514,0.855,9.0,-3.765,1.0,0.0358,0.0333,0.0,0.427,0.35,140.034,234857.0,https://open.spotify.com/artist/7iCdyOeJYk06mKJ6nLrFQ6,34.0,"['italian hip hop', 'rap napoletano']",50.0
Colpevole,8,6/4/2021,Tony Effe,https://open.spotify.com/track/6KoUW39fKv15HcgeVFnUcJ,Italy,top200,NEW_ENTRY,370701,8,0.774,0.593,11.0,-6.034,0.0,0.085,0.249,0.0,0.192,0.108,131.097,155493.0,https://open.spotify.com/artist/6CKch2otN4SPznHf9ms5JF,27.0,"['italian hip hop', 'trap italiana']",69.0
Come No,200,8/25/2019,Shiva,https://open.spotify.com/track/2CI18uKNu7wcXmHNYyGosK,Italy,top200,NEW_ENTRY,29950,147,0.671,0.651,11.0,-7.953,1.0,0.429,0.198,0.0,0.126,0.802,149.907,134800.0,https://open.spotify.com/artist/2K5nCggbhSZ00YCYP5qkZS,0.0,"['italian hip hop', 'trap italiana']",77.0
Come?,98,6/25/2021,"Leon Faun, Duffy",https://open.spotify.com/track/4MUcsObcfuBBkxrtSWr8Pz,Italy,top200,NEW_ENTRY,74600,98,0.765,0.743,6.0,-5.994,0.0,0.265,0.0638,0.0,0.0675,0.807,102.142,123529.0,https://open.spotify.com/artist/14XRgLXin9R3eKTNXBNwos,47.0,['italian hip hop'],54.0
Cometa (feat. Dosseh),11,12/13/2019,Izi,https://open.spotify.com/track/3jtslodAuHKSHlVYQLRAYu,Italy,top200,NEW_ENTRY,225702,11,0.643,0.694,3.0,-6.297,0.0,0.0466,0.278,0.0,0.236,0.521,129.054,182907.0,https://open.spotify.com/artist/6289Bbkkk3gaCbh1K7Rv8F,42.0,"['indie liguria', 'italian hip hop', 'rap genovese', 'trap italiana']",63.0
Coronaovirus,189,3/8/2020,Bello Figo,https://open.spotify.com/track/5ZYGaWjSZ1Ap6aKk9pDF14,Italy,top200,NEW_ENTRY,35689,147,0.796,0.631,7.0,-6.03,1.0,0.431,0.367,0.0,0.0966,0.577,80.136,162750.0,https://open.spotify.com/artist/59rqdbDiB9oXuZggah1syh,22.0,['italian hip hop'],48.0
Corvi,20,5/5/2021,"Tedua, Chris Nolan",https://open.spotify.com/track/2RW8Zrl1jOy6eU66P1ueBV,Italy,top200,NEW_ENTRY,199042,20,0.511,0.655,3.0,-9.043,0.0,0.119,0.0533,0.0,0.093,0.587,136.682,85920.0,https://open.spotify.com/artist/1AgAVqo74e2q4FVvg0xpT7,40.0,"['indie liguria', 'italian hip hop', 'rap genovese', 'trap italiana']",71.0
Cringe,155,7/24/2020,"Beba, Samurai Jay",https://open.spotify.com/track/7LKaREX3KpUXMJCo87aPMO,Italy,top200,NEW_ENTRY,52404,155,0.773,0.802,2.0,-5.54,0.0,0.0792,0.108,0.0,0.34,0.743,101.999,136471.0,https://open.spotify.com/artist/6ZpOQK1OKdCybuOgMkdbUh,27.0,['italian hip hop'],42.0
