title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
No Frauds,57,3/10/2017,"Nicki Minaj, Drake, Lil Wayne",https://open.spotify.com/track/7KcGEssn7BnJdTgildK5y0,Global,top200,NEW_ENTRY,1300854,57,0.867,0.558,1.0,-6.975,1.0,0.258,0.0884,4.05e-06,0.541,0.432,139.061,272453.0,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,58.0,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",87.0
Olabilir,71,6/14/2019,MERO,https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo,Global,top200,NEW_ENTRY,1162093,57,0.738,0.78,6.0,-6.677,1.0,0.0345,0.324,2.51e-06,0.0989,0.779,139.914,208023.0,https://open.spotify.com/artist/5wyWp867LWGjFmYZXVSFnZ,9.0,['german hip hop'],69.0
On Me,198,1/30/2021,Lil Baby,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v,Global,top200,NEW_ENTRY,732008,194,0.856,0.564,6.0,-6.295,0.0,0.392,0.00327,0.0,0.134,0.483,77.972,135960.0,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,77.0,"['atl hip hop', 'atl trap', 'rap', 'trap']",90.0
Outta Time,193,2/17/2017,Future,https://open.spotify.com/track/133V82vMO7TB1WYehNUMwW,Global,top200,NEW_ENTRY,479113,193,0.75,0.546,6.0,-6.951,0.0,0.384,0.00597,3.18e-05,0.377,0.438,75.443,168607.0,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,7.0,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",91.0
Overdrive,181,2/19/2021,Conan Gray,https://open.spotify.com/track/3QyoC6OvQUmpQwQZ18iaTs,Global,top200,NEW_ENTRY,776212,181,0.568,0.788,5.0,-6.28,1.0,0.0377,0.0101,0.0,0.141,0.46,104.959,183070.0,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,68.0,"['bedroom pop', 'pop']",81.0
Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,182,5/8/2020,Stormzy,https://open.spotify.com/track/49i5Qn3zXsMBPsSOmYAFut,Global,top200,NEW_ENTRY,698063,182,0.747,0.863,0.0,-6.885,1.0,0.072,0.033,0.00893,0.176,0.627,124.971,176266.0,https://open.spotify.com/artist/2SrSdSvpminqmStGELCSNd,43.0,"['grime', 'uk hip hop']",74.0
Playing Games (with Bryson Tiller) - Extended Version,50,10/4/2019,Summer Walker,https://open.spotify.com/track/2xyx0o4xNOLLjBSbOOdcbA,Global,top200,NEW_ENTRY,1481635,47,0.726,0.408,11.0,-6.606,0.0,0.0614,0.603,0.0,0.225,0.459,115.918,143227.0,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,78.0,"['pop', 'r&b']",81.0
RELENTLESS (feat. Lil Uzi Vert),148,7/24/2020,Gunna,https://open.spotify.com/track/6nDSLDomNqfet6w0r1GHAz,Global,top200,NEW_ENTRY,906654,148,0.881,0.517,4.0,-8.916,1.0,0.308,0.0115,0.0,0.151,0.786,115.084,168107.0,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,58.0,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",85.0
Roli Glitzer Glitzer (feat. Luciano & Eno),124,10/19/2018,Capital Bra,https://open.spotify.com/track/6Yocr5JJOjupv71R5uhye5,Global,top200,NEW_ENTRY,880784,124,0.844,0.734,1.0,-4.931,1.0,0.272,0.015,0.0,0.369,0.537,154.965,251432.0,https://open.spotify.com/artist/4WZGDpNwrC0vNQyl9QzF7d,0.0,['german hip hop'],71.0
SAME ENERGY,135,7/23/2021,The Kid LAROI,https://open.spotify.com/track/3mXOssdHHkN6AvLw6ZgKiL,Global,top200,NEW_ENTRY,946862,135,0.676,0.494,2.0,-7.077,1.0,0.261,0.135,0.0,0.0995,0.756,169.685,93176.0,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,37.0,"['australian hip hop', 'pop']",84.0
Sad Song (feat. TINI),120,6/14/2019,Alesso,https://open.spotify.com/track/2JoIjuzRplpYGvvLpSW2on,Global,top200,NEW_ENTRY,889702,120,0.734,0.693,0.0,-6.474,1.0,0.0361,0.0878,0.0,0.341,0.55,110.021,154024.0,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,55.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",76.0
Saturnz Barz (feat. Popcaan),101,3/24/2017,Gorillaz,https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,Global,top200,NEW_ENTRY,864738,83,0.383,0.621,6.0,-5.878,0.0,0.113,0.0272,0.0,0.427,0.213,80.051,181907.0,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,64.0,['alternative hip hop'],84.0
Savage,147,3/19/2020,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,Global,top200,NEW_ENTRY,749291,15,0.843,0.741,11.0,-5.609,1.0,0.334,0.0252,0.0,0.096,0.68,168.983,155497.0,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,69.0,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",80.0
Say It First,71,11/3/2017,Sam Smith,https://open.spotify.com/track/4K1vOdIFqskQv3zoI0FdAk,Global,top200,NEW_ENTRY,1072038,71,0.566,0.407,0.0,-10.293,1.0,0.0914,0.766,0.000185,0.111,0.156,119.781,247555.0,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,57.0,"['pop', 'uk pop']",88.0
Self,74,3/29/2019,Khalid,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj,Global,top200,NEW_ENTRY,1297450,74,0.618,0.693,1.0,-7.889,0.0,0.333,0.44,0.759,0.101,0.439,143.98,229960.0,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,52.0,"['pop', 'pop r&b']",87.0
Self Care,168,8/3/2018,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,Global,top200,NEW_ENTRY,668101,18,0.52,0.538,1.0,-8.109,1.0,0.206,0.367,0.00187,0.119,0.177,141.894,345133.0,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U,78.0,"['hip hop', 'pittsburgh rap', 'rap']",85.0
Set Fire to the Rain,187,10/11/2021,Adele,https://open.spotify.com/track/7j4OmvkjRz0PrjFADlHfQx,Global,top200,NEW_ENTRY,714388,46,0.603,0.67,2.0,-3.882,0.0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974.0,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,42.0,"['british soul', 'pop', 'pop soul', 'uk pop']",87.0
Smells Like Teen Spirit - Remastered 2021,171,11/13/2021,Nirvana,https://open.spotify.com/track/2Lz99y9ZH6btuLt9nPMuX6,Global,top200,NEW_ENTRY,898695,171,0.489,0.918,1.0,-4.502,1.0,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,300893.0,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,0.0,"['grunge', 'permanent wave', 'rock']",82.0
Stay Blessed,167,5/26/2017,Bryson Tiller,https://open.spotify.com/track/6dxU7Xf9j2yNI7aCcT8W1g,Global,top200,NEW_ENTRY,559780,167,0.585,0.485,5.0,-10.355,0.0,0.431,0.187,0.0,0.171,0.289,77.733,246040.0,https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs,44.0,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']",81.0
Strip (feat. Sharaya J),113,11/16/2018,Little Mix,https://open.spotify.com/track/6XkEw1h2Hq4fGnSm0JuSIs,Global,top200,NEW_ENTRY,887676,113,0.677,0.542,11.0,-7.01,0.0,0.341,0.0729,0.0,0.213,0.46,123.751,199213.0,https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp,53.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",77.0
Sup Mate (feat. Future),115,8/16/2019,Young Thug,https://open.spotify.com/track/0zNHMc1cGKe4MO5rtGtKRh,Global,top200,NEW_ENTRY,878253,115,0.874,0.552,1.0,-7.951,1.0,0.271,0.000786,0.286,0.144,0.521,147.043,238027.0,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,54.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",86.0
S? Que Te Duele,198,2/28/2017,"Alejandro Fern?ndez, Morat",https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg,Global,top200,NEW_ENTRY,419149,196,0.682,0.858,9.0,-4.711,1.0,0.0708,0.245,0.0,0.104,0.753,94.954,228147.0,https://open.spotify.com/artist/6sq1yF0OZEWA4xoXVKW1L9,0.0,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",78.0
TEL?FONO,149,7/27/2018,Aitana,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly,Global,top200,NEW_ENTRY,647783,140,0.691,0.829,11.0,-4.627,0.0,0.158,0.102,0.000177,0.0698,0.564,172.161,163294.0,https://open.spotify.com/artist/7eLcDZDYHXZCebtQmVFL25,49.0,"['latin pop', 'latin talent show', 'spanish pop']",76.0
Tattoo - Remix with Camilo,119,7/10/2020,Rauw Alejandro,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,Global,top200,NEW_ENTRY,964751,21,0.848,0.637,9.0,-5.132,1.0,0.156,0.0413,0.0,0.0521,0.698,96.988,222680.0,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,70.0,"['puerto rican pop', 'trap latino', 'urbano latino']",91.0
Teeth,99,8/22/2019,5 Seconds of Summer,https://open.spotify.com/track/1JRK7srBWUtAW7dPabKBwJ,Global,top200,NEW_ENTRY,897788,46,0.755,0.448,3.0,-2.993,0.0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887.0,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,7.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",79.0
Thank You (ft. Lucy Rose & The RattPack),119,9/28/2018,Logic,https://open.spotify.com/track/4ut9fdC5ncgcvCo0KaphNY,Global,top200,NEW_ENTRY,979778,119,0.599,0.749,10.0,-7.12,1.0,0.269,0.169,3.03e-06,0.4,0.574,159.413,430427.0,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,39.0,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",79.0
The Joker And The Queen,52,10/29/2021,Ed Sheeran,https://open.spotify.com/track/3NuLxTXowTRcguTh9RsPmM,Global,top200,NEW_ENTRY,1469666,52,0.567,0.211,0.0,-9.975,1.0,0.0315,0.952,5.24e-05,0.275,0.289,134.019,185587.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,60.0,"['pop', 'uk pop']",92.0
Thunderclouds,46,8/10/2018,"Sia, Diplo, Labrinth, LSD",https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,Global,top200,NEW_ENTRY,1422623,30,0.691,0.716,7.0,-5.985,1.0,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027.0,https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN,0.0,"['australian dance', 'australian pop', 'dance pop', 'pop']",85.0
Tiempo,114,5/7/2021,Ozuna,https://open.spotify.com/track/5H6SZcjJzBNsB2VzKW2Ivd,Global,top200,NEW_ENTRY,972677,114,0.778,0.752,1.0,-4.976,0.0,0.149,0.25,0.00386,0.0866,0.791,180.017,171814.0,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,58.0,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",89.0
Tijol?o - Ao Vivo,193,7/27/2019,Jorge & Mateus,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,Global,top200,NEW_ENTRY,632346,164,0.637,0.877,4.0,-3.68,0.0,0.198,0.469,0.0,0.343,0.691,118.889,175219.0,https://open.spotify.com/artist/1elUiq4X7pxej6FRlrEzjM,60.0,"['arrocha', 'sertanejo', 'sertanejo universitario']",83.0
Tired,102,5/19/2017,"Alan Walker, Gavin James",https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a,Global,top200,NEW_ENTRY,833497,102,0.69,0.876,2.0,-4.159,1.0,0.059,0.0428,0.0,0.147,0.493,123.994,192112.0,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,63.0,['electro house'],81.0
Took His Time,42,9/28/2018,Lil Wayne,https://open.spotify.com/track/1Dk3CfJEtqvj7Xg2AWwfEn,Global,top200,NEW_ENTRY,1807996,42,0.753,0.703,5.0,-3.417,0.0,0.212,0.144,0.0,0.325,0.642,149.991,262400.0,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,52.0,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87.0
VIBEZ,34,9/27/2019,DaBaby,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,Global,top200,NEW_ENTRY,1797537,34,0.768,0.652,1.0,-2.708,0.0,0.307,0.113,0.0,0.107,0.777,154.187,144935.0,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,69.0,"['north carolina hip hop', 'rap', 'trap']",82.0
Vielen Dank,197,5/21/2021,"187 Strassenbande, Bonez MC, Maxwell, LX, Sa4",https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ,Global,top200,NEW_ENTRY,812090,197,0.854,0.572,8.0,-5.678,1.0,0.0971,0.136,0.0987,0.108,0.35,100.027,207573.0,https://open.spotify.com/artist/2j2rh3oQh4QEUnNTDKYSJD,59.0,"['german hip hop', 'hamburg hip hop']",63.0
We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,92,5/14/2021,Martin Garrix,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS,Global,top200,NEW_ENTRY,1148638,92,0.66,0.733,0.0,-4.619,1.0,0.0359,0.248,8.96e-06,0.17,0.304,119.933,217000.0,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,63.0,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",78.0
Wild At Heart,134,3/19/2021,Lana Del Rey,https://open.spotify.com/track/5RJot1fR8C90lLXzHtUqpo,Global,top200,NEW_ENTRY,939974,134,0.397,0.206,2.0,-12.487,1.0,0.0389,0.947,1.35e-05,0.119,0.27,120.702,246610.0,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,59.0,"['art pop', 'pop']",92.0
Working for the Knife,151,10/5/2021,Mitski,https://open.spotify.com/track/46OaeacE8RjnE49MB5B2Lt,Global,top200,NEW_ENTRY,785165,151,0.466,0.626,11.0,-8.126,1.0,0.0272,0.166,5.59e-05,0.103,0.318,83.01,158618.0,https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK,51.0,"['brooklyn indie', 'indie pop']",80.0
YEAH RIGHT,154,10/26/2018,Joji,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14,Global,top200,NEW_ENTRY,727960,154,0.672,0.588,1.0,-9.573,1.0,0.133,0.619,0.241,0.0992,0.204,169.033,174358.0,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,78.0,['viral pop'],84.0
Yeah! (feat. Lil Jon & Ludacris),153,10/10/2020,Usher,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,Global,top200,NEW_ENTRY,819014,153,0.894,0.791,2.0,-4.699,1.0,0.112,0.0183,0.0,0.0388,0.583,105.018,250373.0,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,82.0,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",80.0
a lot,22,12/21/2018,21 Savage,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,Global,top200,NEW_ENTRY,2352093,16,0.837,0.636,1.0,-7.643,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972,288624.0,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,81.0,"['atl hip hop', 'rap']",92.0
goodnight n go,37,8/17/2018,Ariana Grande,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln,Global,top200,NEW_ENTRY,1877975,37,0.708,0.454,1.0,-7.07,1.0,0.0395,0.0217,0.0,0.073,0.24,110.963,189507.0,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,70.0,"['dance pop', 'pop']",91.0
pad lock,170,12/21/2018,21 Savage,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le,Global,top200,NEW_ENTRY,863756,170,0.959,0.55,5.0,-8.012,0.0,0.197,0.0187,0.0,0.112,0.798,130.024,191360.0,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,65.0,"['atl hip hop', 'rap']",92.0
trademark usa,119,9/10/2021,Baby Keem,https://open.spotify.com/track/15hJmqqEtASVXl6sM7i4UF,Global,top200,NEW_ENTRY,1019836,119,0.615,0.6,10.0,-5.62,1.0,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0,https://open.spotify.com/artist/5SXuuuRpukkTvsLuUknva1,73.0,"['hip hop', 'rap']",80.0
(You Make Me Feel Like) A Natural Woman,125,8/17/2018,Aretha Franklin,https://open.spotify.com/track/5K09WxKdlkroDyEVyOSySy,Greece,top200,NEW_ENTRY,1073,125,0.603,0.271,5.0,-10.083,1.0,0.0284,0.679,0.0,0.141,0.405,110.89,165333.0,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok,70.0,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",72.0
Another One Bites The Dust - Remastered 2011,105,11/2/2018,Queen,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,Greece,top200,NEW_ENTRY,1347,39,0.933,0.528,5.0,-6.472,0.0,0.161,0.112,0.312,0.163,0.754,109.967,214653.0,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,82.0,"['classic rock', 'glam rock', 'rock']",86.0
Antisocial (with Travis Scott),24,7/12/2019,Ed Sheeran,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,Greece,top200,NEW_ENTRY,7101,22,0.716,0.823,5.0,-5.313,0.0,0.0495,0.132,0.0,0.361,0.91,151.957,161747.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,63.0,"['pop', 'uk pop']",92.0
At Last,124,2/14/2019,Etta James,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx,Greece,top200,NEW_ENTRY,1419,124,0.274,0.348,5.0,-8.631,1.0,0.0293,0.547,0.0133,0.334,0.328,87.43,179693.0,https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb,76.0,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",68.0
BAD!,3,11/9/2018,XXXTENTACION,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T,Greece,top200,NEW_ENTRY,5954,3,0.78,0.492,5.0,-3.4,0.0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246.0,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,59.0,"['emo rap', 'miami hip hop']",88.0
Bali,156,9/25/2020,Greg,https://open.spotify.com/track/3hVM0oRxIajmM4hndFWtcI,Greece,top200,NEW_ENTRY,2782,156,0.551,0.848,6.0,-3.388,0.0,0.0373,0.0829,1.58e-05,0.0831,0.498,180.004,185333.0,https://open.spotify.com/artist/3uBNVjDel3HFDLBmNt4ork,23.0,['greek pop'],41.0
Call on Me - Ryan Riback Remix,29,5/4/2017,Starley,https://open.spotify.com/track/56RVUAFH9NF8zhTZ5A9KVF,Greece,top200,NEW_ENTRY,2191,29,0.691,0.821,0.0,-4.527,1.0,0.0401,0.136,0.000115,0.092,0.759,104.961,222000.0,https://open.spotify.com/artist/02A3cEvlLLCbIMVDrK2GHV,43.0,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']",56.0
Carry You Home,74,9/29/2017,"Ti?sto, Stargate, Aloe Blacc",https://open.spotify.com/track/7pstxLUhvsJC3M4TxHe2aI,Greece,top200,NEW_ENTRY,1015,74,0.518,0.724,8.0,-6.327,1.0,0.0839,0.0308,0.0,0.116,0.334,121.884,192731.0,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,0.0,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",86.0
Copy / Paste,46,11/1/2019,Saske,https://open.spotify.com/track/3Ing9L60E0IZWjd9TKl4Ma,Greece,top200,NEW_ENTRY,5454,34,0.738,0.412,8.0,-9.19,1.0,0.0615,0.0629,0.0,0.12,0.346,140.052,100286.0,https://open.spotify.com/artist/1LxWE4LOhnqeaAx2tVUK6p,26.0,"['greek hip hop', 'greek pop', 'greek trap']",59.0
Dedicate,33,9/28/2018,Lil Wayne,https://open.spotify.com/track/0Y7di9ZCmB6Elad5WISaPc,Greece,top200,NEW_ENTRY,2715,33,0.879,0.662,2.0,-6.162,1.0,0.309,0.033,0.0,0.716,0.724,117.975,189909.0,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,60.0,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87.0
Den Eho Polla,101,10/2/2018,Konstantinos Argiros,https://open.spotify.com/track/5B3pSEwnnpym7TcLbwnyPG,Greece,top200,NEW_ENTRY,1202,101,0.508,0.305,4.0,-14.292,0.0,0.0374,0.598,0.0,0.197,0.336,143.994,230439.0,https://open.spotify.com/artist/5YquORfLTx6nWMlBzJstx7,32.0,"['greek pop', 'laiko']",59.0
Desole,134,10/5/2019,Sin Boy,https://open.spotify.com/track/0yB7d27HYtghPS5PRgIx9L,Greece,top200,NEW_ENTRY,2063,99,0.474,0.625,5.0,-6.44,0.0,0.134,0.213,0.0,0.158,0.475,101.977,222000.0,https://open.spotify.com/artist/18fODuAeoEuQ3tRo8vFPb0,0.0,['greek trap'],8.0
