title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Say Something,195,11/10/2019,"A Great Big World, Christina Aguilera",https://open.spotify.com/track/5TvE3pk05pyFIGdSY9j4DJ,Ireland,top200,NEW_ENTRY,4851,195,0.407,0.147,2.0,-8.822,1.0,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0,https://open.spotify.com/artist/5xKp3UyavIBUsGy3DQdXeF,69.0,"['neo mellow', 'piano rock', 'pop rock']",62.0
Send My Love (To Your New Lover),100,1/1/2017,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Ireland,top200,MOVE_DOWN,3253,79,0.69,0.524,6.0,-8.39,0.0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,223080.0,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,0.0,"['british soul', 'pop', 'pop soul', 'uk pop']",87.0
Show Out (with Skepta & Pop Smoke),50,12/11/2020,Kid Cudi,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv,Ireland,top200,NEW_ENTRY,24350,50,0.619,0.589,1.0,-6.531,1.0,0.124,0.43,0.000392,0.378,0.158,143.896,174960.0,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,69.0,"['hip hop', 'ohio hip hop', 'rap']",82.0
Snap Out Of It,130,9/24/2018,Arctic Monkeys,https://open.spotify.com/track/7DVNEcKN7bE50N6xQ74mh2,Ireland,top200,NEW_ENTRY,5308,107,0.728,0.638,5.0,-6.455,0.0,0.0336,0.249,0.0,0.116,0.872,130.014,193030.0,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,2.0,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",88.0
Snitches & Rats (feat. Young Nudy),74,10/2/2020,"21 Savage, Metro Boomin",https://open.spotify.com/track/3WaDoMDQRqDdgtCDLxanpN,Ireland,top200,NEW_ENTRY,9522,74,0.821,0.671,9.0,-5.893,1.0,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,187773.0,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,61.0,"['atl hip hop', 'rap']",92.0
Solo Dance,115,1/1/2017,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Ireland,top200,MOVE_UP,3011,8,0.744,0.836,6.0,-2.396,0.0,0.0507,0.0435,0.0,0.194,0.36,114.965,174933.0,https://open.spotify.com/artist/4ehtJnVumNf6xzSCDk8aLB,0.0,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",68.0
Somebody's Watching Me,145,10/10/2021,Rockwell,https://open.spotify.com/track/7jwQlYGpOml9ETGre1HqGA,Ireland,top200,NEW_ENTRY,6273,67,0.82,0.357,1.0,-13.585,0.0,0.0437,0.0371,0.00452,0.0541,0.765,124.117,298867.0,https://open.spotify.com/artist/3xs0LEzcPXtgNfMNcHzLIP,61.0,[],56.0
Someone You Loved,139,11/9/2018,Lewis Capaldi,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,Ireland,top200,NEW_ENTRY,6076,2,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,73.0,"['pop', 'uk pop']",83.0
Something Just Like This - Tokyo Remix,121,7/14/2017,"Coldplay, The Chainsmokers",https://open.spotify.com/track/5ffwnb6hqsKZp8cG6q90OW,Ireland,top200,NEW_ENTRY,4684,121,0.365,0.86,11.0,-6.996,0.0,0.0586,0.00173,0.00112,0.988,0.143,102.863,272987.0,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,53.0,"['permanent wave', 'pop']",90.0
Song 2 - 2012 Remaster,87,2/2/2017,Blur,https://open.spotify.com/track/1FTSo4v6BOZH9QxKc3MbVM,Ireland,top200,NEW_ENTRY,4877,87,0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.00708,0.0753,0.918,129.802,121160.0,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS,80.0,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",70.0
Submission (feat. Danny Brown & Kelela),79,4/28/2017,Gorillaz,https://open.spotify.com/track/2W4yTO3qHdqyvbz2UxfIPh,Ireland,top200,NEW_ENTRY,6744,79,0.677,0.83,4.0,-3.96,1.0,0.0489,0.00697,0.0,0.134,0.612,137.997,201573.0,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,50.0,['alternative hip hop'],84.0
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",117,1/1/2017,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Ireland,top200,MOVE_UP,2871,114,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,243491.0,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,75.0,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87.0
Sugar,143,2/13/2017,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Ireland,top200,NEW_ENTRY,3246,131,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493.0,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,59.0,['pop'],87.0
Sugar (feat. Francesco Yates),194,1/2/2017,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Ireland,top200,NEW_ENTRY,2078,146,0.636,0.815,5.0,-5.098,0.0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043.0,https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S,77.0,"['dance pop', 'deep euro house', 'deep house', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",81.0
Summer,197,6/9/2018,Calvin Harris,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,Ireland,top200,NEW_ENTRY,4971,119,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533.0,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,81.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",87.0
Surrender,194,4/12/2020,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,Ireland,top200,NEW_ENTRY,4678,170,0.39,0.448,5.0,-8.57,0.0,0.0276,0.8,0.182,0.107,0.077,144.89,183103.0,https://open.spotify.com/artist/2WxjxdeF7GGdcCK276qViY,72.0,[],59.0
TSU,10,9/3/2021,Drake,https://open.spotify.com/track/4s7QLoImIwmPi9L6dq1nVW,Ireland,top200,NEW_ENTRY,51659,10,0.568,0.56,9.0,-9.059,1.0,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,72.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
Tainted Love,106,8/31/2017,Soft Cell,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV,Ireland,top200,NEW_ENTRY,4789,106,0.5,0.501,0.0,-8.284,0.0,0.0376,0.462,0.0,0.26,0.623,144.438,153800.0,https://open.spotify.com/artist/6aq8T2RcspxVOGgMrTzjWc,79.0,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",64.0
Tenerife Sea,167,1/2/2017,Ed Sheeran,https://open.spotify.com/track/6vSwxzO2Qf4BinHSXRwZJe,Ireland,top200,NEW_ENTRY,2380,54,0.53,0.346,8.0,-10.497,1.0,0.0376,0.697,1.07e-05,0.105,0.359,121.876,241347.0,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,55.0,"['pop', 'uk pop']",92.0
The Name Of The Game,200,7/25/2018,Lily James,https://open.spotify.com/track/021oUsG0NYI7YuJK6c0ecG,Ireland,top200,NEW_ENTRY,4506,135,0.65,0.62,9.0,-8.437,1.0,0.0289,0.13,0.0,0.0764,0.725,78.024,285747.0,https://open.spotify.com/artist/7gWjOPetXNCBqlVe6axl8K,52.0,['hollywood'],61.0
The Nights,76,4/20/2018,Avicii,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,Ireland,top200,NEW_ENTRY,11656,19,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,86.0,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",82.0
The Power Of Prayer,114,10/23/2020,Bruce Springsteen,https://open.spotify.com/track/0bsFL9VF0BQCIvF2cRn0Sk,Ireland,top200,NEW_ENTRY,6779,114,0.526,0.786,11.0,-7.291,1.0,0.0301,0.00237,3.24e-05,0.266,0.764,113.09,216773.0,https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT,47.0,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",76.0
The Sound,114,1/9/2017,The 1975,https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT,Ireland,top200,NEW_ENTRY,3829,56,0.646,0.938,0.0,-4.735,1.0,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,248880.0,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,63.0,"['modern alternative rock', 'modern rock', 'pop', 'rock']",81.0
