title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
SAVAGE (feat. Tedua),8,5/7/2020,Dark Polo Gang,https://open.spotify.com/track/4kG6FMpUB3bUmlwLAmv6PM,Italy,top200,NEW_ENTRY,167880,3,0.711,0.631,8.0,-7.588,1.0,0.15,0.102,0.0,0.103,0.507,135.039,164266.0,https://open.spotify.com/artist/4CuMwzDzEdlUJMEna38VQ0,0.0,"['italian hip hop', 'italian indie pop', 'trap italiana']",59.0
SBALLO SHALLO - feat. Salmo,14,10/21/2020,"Vegas Jones, Andry The Hitmaker",https://open.spotify.com/track/2vGrTgyxyIpjg8ziukBiDf,Italy,top200,NEW_ENTRY,174697,14,0.915,0.602,1.0,-6.275,1.0,0.389,0.0339,5.06e-05,0.1,0.337,94.994,131368.0,https://open.spotify.com/artist/4b3MWJACM6T1QwGKoFe7pp,42.0,['italian hip hop'],57.0
SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno,31,5/24/2019,Ketama126,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k,Italy,top200,NEW_ENTRY,139824,31,0.651,0.649,0.0,-4.363,0.0,0.0366,0.237,0.0,0.128,0.455,133.971,219948.0,https://open.spotify.com/artist/0pSx3asj3usz5PRt8COo0E,53.0,"['drill italiana', 'emo rap italiano', 'italian hip hop', 'trap italiana']",60.0
SESSO TUTTA LA VITA,144,4/13/2018,"Giaime, Andry The Hitmaker",https://open.spotify.com/track/4gnC4JYsGmG2Uv61ACDy5U,Italy,top200,NEW_ENTRY,32205,144,0.7,0.613,7.0,-7.859,1.0,0.175,0.00366,2.11e-06,0.376,0.288,105.204,180571.0,https://open.spotify.com/artist/3sC3sCpqSYClSdKez9Rs6k,0.0,"['italian hip hop', 'trap italiana']",52.0
SPEEDRUNNER,19,9/4/2020,Dark Polo Gang,https://open.spotify.com/track/1SAKZH9AGcGs4CVlk5eLK4,Italy,top200,NEW_ENTRY,205330,19,0.838,0.796,8.0,-4.991,1.0,0.266,0.154,0.0,0.137,0.95,153.98,118560.0,https://open.spotify.com/artist/4CuMwzDzEdlUJMEna38VQ0,0.0,"['italian hip hop', 'italian indie pop', 'trap italiana']",59.0
STUPIDO DRIP,71,5/22/2020,DrefGold,https://open.spotify.com/track/7CCfH2EFD1tA4kyEwevOdK,Italy,top200,NEW_ENTRY,79416,71,0.827,0.636,0.0,-6.084,0.0,0.243,0.427,2.55e-05,0.187,0.309,131.964,163636.0,https://open.spotify.com/artist/6jwzGu5VdkR5tsRROYuxso,26.0,"['italian hip hop', 'trap italiana']",56.0
Scappo Via,118,3/30/2018,Gemitaiz,https://open.spotify.com/track/3x7YmDZw8Z681ZFgLqbFQf,Italy,top200,NEW_ENTRY,37130,118,0.717,0.646,8.0,-6.604,1.0,0.0803,0.0225,0.0,0.38,0.242,124.02,237823.0,https://open.spotify.com/artist/4upwdFMlZBmQ68jP9jPzjK,43.0,['italian hip hop'],71.0
Se Piovesse Il Tuo Nome,176,9/28/2018,Elisa,https://open.spotify.com/track/6G4SGhtx3YYoFjeuQY16bs,Italy,top200,NEW_ENTRY,37091,22,0.537,0.712,1.0,-3.193,0.0,0.0305,0.291,3.52e-05,0.109,0.188,82.184,201948.0,https://open.spotify.com/artist/2ARH58Hit3yC6ziGdhma23,30.0,"['italian adult pop', 'italian pop']",64.0
Shout Out to My Ex,158,1/1/2017,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Italy,top200,MOVE_DOWN,6419,158,0.774,0.739,0.0,-4.022,1.0,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,246240.0,https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp,0.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",77.0
Slow Down the Flow,171,1/6/2017,TAL,https://open.spotify.com/track/1ioESldLZmLygiJjeM0FGg,Italy,top200,NEW_ENTRY,8052,171,0.65,0.695,11.0,-6.799,0.0,0.073,0.37,1.48e-05,0.144,0.466,103.959,192115.0,https://open.spotify.com/artist/6JLwyyc3LBwRXEODjugQ4D,31.0,"['francoton', 'french pop']",52.0
