title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Talk of the Town,181,6/25/2021,Fredo,https://open.spotify.com/track/6DVaH5eX1igWsx4Q6XWian,Ireland,top200,NEW_ENTRY,7036,181,0.93,0.563,11.0,-6.004,0.0,0.242,0.111,0.0,0.16,0.521,125.993,214325.0,https://open.spotify.com/artist/3rbtPd0NcvhO2AzMfzx90z,43.0,"['grime', 'uk hip hop']",64.0
Tell Me You Love Me,97,8/25/2017,Demi Lovato,https://open.spotify.com/track/65MOTX6uSFAnqXl7dlAuId,Ireland,top200,NEW_ENTRY,5990,97,0.419,0.585,6.0,-5.435,1.0,0.0741,0.0258,0.0,0.143,0.256,72.635,236987.0,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,0.0,"['dance pop', 'pop', 'post-teen pop']",80.0
That Good Thing,185,4/24/2017,Chasing Abbey,https://open.spotify.com/track/1Y2kE8CRQRmlbuCeVrHs73,Ireland,top200,NEW_ENTRY,3103,124,0.846,0.626,1.0,-7.418,0.0,0.0532,0.0762,0.000173,0.109,0.888,120.522,215183.0,https://open.spotify.com/artist/6toMXnM9tcozz7OmgxWtZg,0.0,['irish pop'],28.0
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor?? Version),34,11/12/2021,Taylor Swift,https://open.spotify.com/track/0y6kdSRCVQhSsHSpWvTUm7,Ireland,top200,NEW_ENTRY,23554,34,0.502,0.534,2.0,-5.954,1.0,0.0278,0.0399,0.0,0.0977,0.155,94.05,299080.0,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,69.0,['pop'],100.0
The Other Side (from Trolls World Tour),68,2/28/2020,"SZA, Justin Timberlake",https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX,Ireland,top200,NEW_ENTRY,10710,68,0.76,0.607,7.0,-6.274,1.0,0.0964,0.00277,0.0,0.132,0.709,105.979,188187.0,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,64.0,"['pop', 'r&b']",93.0
The Streets of New York,160,3/17/2020,The Wolfe Tones,https://open.spotify.com/track/6ipxqB7WWN3yKSDoyxnQui,Ireland,top200,NEW_ENTRY,6453,160,0.343,0.664,5.0,-5.274,1.0,0.0463,0.739,0.0,0.862,0.683,177.442,295507.0,https://open.spotify.com/artist/1IxQVSOg5GFGdGfL7zjpau,43.0,"['celtic', 'irish folk']",54.0
The Way Life Goes (feat. Oh Wonder),200,9/16/2017,Lil Uzi Vert,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,Ireland,top200,NEW_ENTRY,3400,94,0.703,0.757,1.0,-3.612,1.0,0.05,0.617,0.0,0.106,0.696,82.008,221747.0,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,79.0,"['melodic rap', 'philly rap', 'rap', 'trap']",88.0
There You Are,199,12/29/2018,ZAYN,https://open.spotify.com/track/155EsNGoXo7XSVF84oTPam,Ireland,top200,NEW_ENTRY,4639,175,0.452,0.688,0.0,-4.84,0.0,0.0385,0.0263,0.0,0.11,0.313,76.99,199600.0,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81,1.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",77.0
Together,155,5/8/2018,Ryan O'Shaughnessy,https://open.spotify.com/track/7jYLCd1CafwKxbuXgRc2rs,Ireland,top200,NEW_ENTRY,4845,17,0.702,0.325,5.0,-13.021,1.0,0.0352,0.727,1.5e-06,0.119,0.282,94.019,176000.0,https://open.spotify.com/artist/5xxkw4ElO0WX3v4i1W5kAQ,38.0,['irish singer-songwriter'],34.0
Trip Through Your Wires,173,7/22/2017,U2,https://open.spotify.com/track/72zQcGnxn6D3W53UowOn46,Ireland,top200,NEW_ENTRY,3820,173,0.44,0.701,0.0,-7.671,1.0,0.0338,0.00157,0.00597,0.066,0.515,110.867,211813.0,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.0,"['irish rock', 'permanent wave', 'rock']",80.0
