title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Luna Roja (SEP7IMO DIA),128,3/10/2017,Soda Stereo,https://open.spotify.com/track/1wsDi2GVqi42m0meazoeNg,Argentina,top200,NEW_ENTRY,18341,128,0.442,0.789,9.0,-5.58,1.0,0.03,1.74e-05,0.0175,0.119,0.198,94.937,157227.0,https://open.spotify.com/artist/7An4yvF7hDYDolN4m5zKBp,36.0,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",75.0
ME PASE (feat. Farruko),172,7/16/2021,Enrique Iglesias,https://open.spotify.com/track/4JgSGk8yY0hQE9aENUSqVm,Argentina,top200,NEW_ENTRY,31807,172,0.745,0.904,6.0,-2.045,0.0,0.047,0.256,1.02e-06,0.0843,0.731,93.977,181573.0,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,62.0,"['latin pop', 'mexican pop']",78.0
Make You Mine,189,1/4/2017,Maxi Trusso,https://open.spotify.com/track/02zBhKZIES8MMX9lvo1WKQ,Argentina,top200,NEW_ENTRY,11743,90,0.782,0.801,0.0,-6.211,1.0,0.0903,0.527,0.0,0.126,0.46,109.997,192213.0,https://open.spotify.com/artist/1V7tGmh5DDSNE0VsUcorJL,0.0,"['argentine indie', 'pop argentino']",40.0
McFly,148,12/13/2019,CA7RIEL,https://open.spotify.com/track/28Qkq4zVzDQpNgIb4r00lu,Argentina,top200,NEW_ENTRY,35402,127,0.774,0.664,1.0,-7.936,1.0,0.0724,0.0267,0.442,0.105,0.26,123.982,144014.0,https://open.spotify.com/artist/348pk4o3EhKmsSahzuClSf,54.0,"['argentine indie', 'electronica argentina', 'trap argentino']",58.0
Mi Debilidad,10,7/30/2021,Maria Becerra,https://open.spotify.com/track/70LLyzO7jT6DsQvCwwHDch,Argentina,top200,NEW_ENTRY,302616,3,0.74,0.649,7.0,-4.297,1.0,0.0601,0.172,0.000237,0.111,0.645,94.02,165957.0,https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG,62.0,['pop argentino'],81.0
Milion?ria,159,7/4/2019,ROSAL?A,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,Argentina,top200,NEW_ENTRY,22722,126,0.857,0.574,8.0,-6.441,1.0,0.416,0.602,1.24e-06,0.0663,0.906,116.008,138371.0,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1,60.0,['r&b en espanol'],87.0
Moonlight,40,6/19/2018,XXXTENTACION,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,Argentina,top200,NEW_ENTRY,50602,40,0.921,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,83.0,"['emo rap', 'miami hip hop']",88.0
Motta - Remix,186,2/14/2018,"Ecko, Sander Wazz",https://open.spotify.com/track/2kMKJv055nJbDHAsVITKMD,Argentina,top200,NEW_ENTRY,15692,74,0.787,0.723,11.0,-7.407,1.0,0.163,0.145,0.0,0.255,0.233,135.096,226209.0,https://open.spotify.com/artist/2Jb9jVnCpWkXtoGznFJ6bF,0.0,"['argentine hip hop', 'previa', 'trap argentino']",69.0
Move Your Body,178,11/13/2017,"Wisin, Timbaland, Bad Bunny",https://open.spotify.com/track/33VNLJpKEeCfSnHMq8ZX8o,Argentina,top200,NEW_ENTRY,15638,176,0.48,0.861,0.0,-3.797,1.0,0.255,0.126,0.00356,0.328,0.538,160.802,217573.0,https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz,0.0,"['latin hip hop', 'reggaeton', 'urbano latino']",77.0
Nada de Nada,179,3/7/2018,Dirty K,https://open.spotify.com/track/2UM9VMeAnwvO0RSM3V5Gpn,Argentina,top200,NEW_ENTRY,15098,114,0.49,0.383,6.0,-12.676,0.0,0.0518,0.831,8.71e-06,0.113,0.163,78.532,158107.0,https://open.spotify.com/artist/6xMLVDcbLiew61U3F4Fxoy,0.0,['trap argentino'],0.0
No Dijeron Nada,66,12/18/2019,Oscu,https://open.spotify.com/track/66YgptYp9124vxw9yFsIGn,Argentina,top200,NEW_ENTRY,55935,22,0.702,0.705,1.0,-5.257,0.0,0.047,0.0769,0.0,0.509,0.906,114.962,186783.0,https://open.spotify.com/artist/5iDqEobZRSTiBSAk6jLp4A,60.0,"['trap argentino', 'urbano mexicano']",61.0
No Quiero Amarte (feat. Zion & Lennox),192,4/29/2018,Justin Quiles,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI,Argentina,top200,NEW_ENTRY,13362,33,0.734,0.793,6.0,-4.731,1.0,0.0454,0.128,0.0,0.0658,0.511,89.961,235315.0,https://open.spotify.com/artist/14zUHaJZo1mnYtn6IBRaRP,0.0,"['latin hip hop', 'reggaeton', 'urbano latino']",81.0
ORO Y PLATINO,94,11/11/2021,"YSY A, CLUB HATS, SPONSOR DIOS",https://open.spotify.com/track/28wLks1lbwQ72wZNmQ1TLS,Argentina,top200,NEW_ENTRY,51164,94,0.794,0.735,4.0,-4.51,0.0,0.18,0.114,0.0,0.188,0.807,119.903,167863.0,https://open.spotify.com/artist/2qWK8K2Jfh67UqtwY8tCW6,52.0,"['argentine hip hop', 'trap argentino']",74.0
On The Loose,179,10/20/2017,Niall Horan,https://open.spotify.com/track/4kVo85bcmBkvMBcJl42XCA,Argentina,top200,NEW_ENTRY,16354,179,0.721,0.613,11.0,-7.051,0.0,0.0332,0.00745,2.55e-06,0.125,0.665,124.012,223814.0,https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4,0.0,"['dance pop', 'pop', 'post-teen pop']",79.0
PANAM?,14,6/4/2021,"Trueno, Duki",https://open.spotify.com/track/7fz7HrFRF4y8YEe0duWTDW,Argentina,top200,NEW_ENTRY,193196,11,0.723,0.568,4.0,-7.172,0.0,0.0433,0.402,4.29e-05,0.139,0.269,128.082,171150.0,https://open.spotify.com/artist/2x7PC78TmgqpEIjaGAZ0Oz,61.0,"['argentine hip hop', 'bases de freestyle', 'trap argentino']",73.0
Pa Olvidarte (feat. Manuel Turizo) - Remix,185,2/4/2019,"ChocQuibTown, Zion & Lennox, Farruko",https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,Argentina,top200,NEW_ENTRY,19587,34,0.724,0.791,7.0,-5.411,1.0,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418.0,https://open.spotify.com/artist/6tkyhGe9hGI3Lcfo4gVh6Z,60.0,"['colombian hip hop', 'colombian pop', 'colombian rock', 'latin alternative', 'latin pop', 'reggaeton colombiano', 'salsa choke', 'tropical']",56.0
Pastillas,88,6/24/2020,"Duki, Asan, Zecca",https://open.spotify.com/track/6lSh1v6MmMrG7LIfyGPO7e,Argentina,top200,NEW_ENTRY,34569,88,0.804,0.501,6.0,-6.641,1.0,0.276,0.282,0.0,0.0922,0.606,82.49,200371.0,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,51.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']",85.0
Penas y Problemas,150,6/4/2019,Cazzu,https://open.spotify.com/track/0qqnsZeoW0ZdpyaW50cuNh,Argentina,top200,NEW_ENTRY,23219,150,0.74,0.471,5.0,-8.881,0.0,0.138,0.331,0.000402,0.219,0.339,99.87,195881.0,https://open.spotify.com/artist/6w3SkAHYPsQ1bxV7VDlG5y,48.0,"['argentine hip hop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino', 'urbano latino']",74.0
Ponte Pa' Mix,196,12/25/2020,Fer Palacio,https://open.spotify.com/track/27RbEsHY7OdniHk3sepP5k,Argentina,top200,NEW_ENTRY,43133,101,0.811,0.51,0.0,-8.21,1.0,0.123,0.0789,0.0,0.046,0.816,100.01,185119.0,https://open.spotify.com/artist/4frBEXn8nhWzOVwfCSpuYB,40.0,"['cumbia pop', 'pop argentino', 'previa', 'rkt']",62.0
Que Se Joda,123,5/29/2020,"Anuel AA, Farruko, Zion",https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz,Argentina,top200,NEW_ENTRY,34845,123,0.624,0.888,2.0,-2.13,1.0,0.099,0.238,0.0,0.317,0.824,180.088,226160.0,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66,52.0,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']",89.0
Queen,181,5/25/2018,Shawn Mendes,https://open.spotify.com/track/17FyWGvqby379Q92sn23jW,Argentina,top200,NEW_ENTRY,17261,181,0.877,0.688,1.0,-7.254,1.0,0.11,0.193,0.0,0.0872,0.921,131.022,204693.0,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,0.0,"['canadian pop', 'dance pop', 'pop', 'viral pop']",85.0
Quiero Repetir,197,8/28/2017,"Ozuna, J Balvin",https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,Argentina,top200,NEW_ENTRY,13389,54,0.608,0.753,0.0,-4.748,0.0,0.368,0.103,0.0,0.0996,0.482,97.626,200987.0,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,66.0,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",89.0
Ready for the night,102,2/1/2018,"Duki, Nahue MC",https://open.spotify.com/track/6MN6QR9C2y6lWhmDUIuxnl,Argentina,top200,MOVE_DOWN,27182,99,0.877,0.705,10.0,-8.855,0.0,0.0737,0.00505,0.0,0.0851,0.113,125.984,209633.0,https://open.spotify.com/artist/1bAftSH8umNcGZ0uyV7LMg,0.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste', 'urbano latino']",85.0
