title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
"Dale Corte (Con Luxian, Keishon Trigga y S4vage)",183,3/10/2021,Yeinomercy,https://open.spotify.com/track/6exVzFtvqiO9zWqfT3Mn0M,Chile,top200,NEW_ENTRY,23829,27,0.933,0.794,0.0,-6.528,1.0,0.157,0.0321,4.47e-06,0.128,0.887,99.952,325329.0,https://open.spotify.com/artist/7bbz4y8ash42ZebCD4jgze,0.0,['reggaeton chileno'],33.0
Deberia odiarte,34,1/1/2017,Noche de Brujas,https://open.spotify.com/track/0mErnrwJUNEMq6X5bu2I0u,Chile,top200,MOVE_UP,37403,34,0.77,0.898,7.0,-3.678,1.0,0.0344,0.308,0.0,0.0673,0.837,102.027,208051.0,https://open.spotify.com/artist/1bwsprbGyKx2vBbPAwVebl,0.0,['cumbia chilena'],57.0
Deu Onda,182,1/22/2017,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,Chile,top200,NEW_ENTRY,7945,158,0.931,0.604,0.0,-1.41,0.0,0.0573,0.456,0.0,0.0488,0.864,129.926,144039.0,https://open.spotify.com/artist/3Nipsl6GVwwGyeAk0J29C6,0.0,"['funk carioca', 'funk mtg', 'funk ostentacao', 'funk paulista']",64.0
Diferente a El,69,6/12/2020,"Jay Wheeler, DJ Nelson",https://open.spotify.com/track/1UdjNX3zuMeAV7XEi52DFW,Chile,top200,NEW_ENTRY,43870,69,0.69,0.721,7.0,-4.412,0.0,0.062,0.528,0.000595,0.105,0.716,175.982,207590.0,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g,38.0,"['reggaeton', 'urbano latino']",78.0
Dile Que Tu Me Quieres,9,1/1/2017,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,Chile,top200,MOVE_UP,59274,8,0.721,0.687,1.0,-6.682,1.0,0.0782,0.0998,0.0,0.0679,0.825,175.914,226400.0,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,0.0,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",89.0
Dime,102,3/23/2018,"Revol, J Balvin, Bad Bunny, Arcangel, De La Ghetto",https://open.spotify.com/track/08wJw4VdkKImX4t1vL6MsO,Chile,top200,NEW_ENTRY,21831,56,0.772,0.66,11.0,-5.067,0.0,0.115,0.369,0.0,0.119,0.422,135.956,284627.0,https://open.spotify.com/artist/2wYOpkTJZGByNEOjEnSmoW,55.0,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",60.0
El Costillar,45,9/18/2019,Conjunto Alerce,https://open.spotify.com/track/6iFPOUYTO1HUs3sDGBjM7Y,Chile,top200,NEW_ENTRY,81166,45,0.647,0.398,4.0,-10.464,1.0,0.0702,0.391,4.8e-05,0.0692,0.498,113.45,113400.0,https://open.spotify.com/artist/2pqwxwD3MCX4dM9OSdVoWb,30.0,['folklore chileno'],19.0
Electricity (with Dua Lipa),127,9/6/2018,"Silk City, Diplo, Mark Ronson",https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,Chile,top200,NEW_ENTRY,23091,61,0.588,0.67,0.0,-6.439,1.0,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173.0,https://open.spotify.com/artist/2X97ZAqRKRMYFIDqtvGgGc,72.0,['edm'],56.0
Ella Quiere Hmm... Haa... Hmm... - Yayo Remix,184,2/24/2017,"Leka el Poeta, Mishelle Master Boy, DJ Yayo",https://open.spotify.com/track/0QN1rkBy3D6j9Yw3Czlcsc,Chile,top200,NEW_ENTRY,9291,103,0.839,0.844,1.0,-2.301,1.0,0.0572,0.021,0.00022,0.143,0.369,99.98,212036.0,https://open.spotify.com/artist/4SdKFy0lyBsw0SHbNH9GXV,62.0,['salsa choke'],46.0
Even Flow,178,3/13/2018,Pearl Jam,https://open.spotify.com/track/6QewNVIDKdSl8Y3ycuHIei,Chile,top200,NEW_ENTRY,13727,162,0.394,0.944,10.0,-6.506,0.0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581.0,https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56,79.0,"['alternative rock', 'grunge', 'permanent wave', 'rock']",76.0
