title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Mamacita,105,9/11/2020,Christian Nodal,https://open.spotify.com/track/7wzSkPj8pTM8SJvh0W7qKX,Costa Rica,top200,NEW_ENTRY,4801,100,0.653,0.538,0.0,-3.754,1.0,0.0309,0.354,0.0,0.249,0.804,84.974,134027.0,https://open.spotify.com/artist/0XwVARXT135rw8lyw1EeWP,62.0,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",83.0
Need to Know,47,10/1/2021,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,Costa Rica,top200,MOVE_DOWN,9195,33,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,81.0,"['dance pop', 'pop']",87.0
New Rules,190,7/14/2017,Dua Lipa,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,Costa Rica,top200,NEW_ENTRY,2392,7,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320.0,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,81.0,"['dance pop', 'pop', 'uk pop']",88.0
No Puedo,34,5/24/2019,Paulo Londra,https://open.spotify.com/track/6MbSMSXrSlvsyHf4kcaLQi,Costa Rica,top200,NEW_ENTRY,9823,34,0.792,0.68,5.0,-5.392,0.0,0.119,0.361,0.0,0.1,0.519,140.041,175029.0,https://open.spotify.com/artist/3vQ0GE3mI0dAaxIMYe5g7z,69.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",79.0
Nubes,123,6/25/2021,Rauw Alejandro,https://open.spotify.com/track/4QmffRRgnwYIJtmDffDvW8,Costa Rica,top200,NEW_ENTRY,4309,123,0.735,0.755,0.0,-3.553,0.0,0.0513,0.27,0.00187,0.188,0.437,92.969,178894.0,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,0.0,"['puerto rican pop', 'trap latino', 'urbano latino']",91.0
Oye,102,10/11/2019,"TINI, Sebastian Yatra",https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,Costa Rica,top200,NEW_ENTRY,4409,48,0.683,0.51,7.0,-7.894,0.0,0.0646,0.447,0.0,0.175,0.255,95.08,173021.0,https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp,33.0,"['latin pop', 'pop argentino']",83.0
PANTANO,133,10/4/2019,WOS,https://open.spotify.com/track/0VMxiFeuVhG3Hu7NHnge9e,Costa Rica,top200,NEW_ENTRY,4097,133,0.607,0.84,4.0,-3.792,0.0,0.384,0.608,0.0,0.594,0.657,81.941,150661.0,https://open.spotify.com/artist/5YCc6xS5Gpj3EkaYGdjyNK,57.0,"['argentine indie', 'trap argentino']",73.0
Pa' Olvidarme De Ella,108,9/7/2019,"Piso 21, Christian Nodal",https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,Costa Rica,top200,NEW_ENTRY,3778,12,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016,227234.0,https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd,70.0,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",76.0
Paper Rings,128,8/23/2019,Taylor Swift,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,Costa Rica,top200,NEW_ENTRY,3911,128,0.811,0.719,9.0,-6.553,1.0,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400.0,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,82.0,['pop'],100.0
Pata' Abajo,163,4/15/2021,"Sech, Wisin, Yandel",https://open.spotify.com/track/20JHbTe5ZP7liePg7wJ7xQ,Costa Rica,top200,NEW_ENTRY,3512,163,0.812,0.809,4.0,-3.489,0.0,0.0841,0.0197,0.000399,0.144,0.521,89.995,245413.0,https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht,40.0,"['panamanian pop', 'reggaeton', 'urbano latino']",83.0
Pero Mira Como Beben,144,12/25/2017,Coral Cordobesa De Los Pedroches,https://open.spotify.com/track/2F1lgFnya5d5c7tjuWNYeZ,Costa Rica,top200,NEW_ENTRY,2564,144,0.6,0.638,9.0,-11.219,0.0,0.0432,0.196,0.0,0.223,0.963,127.739,114440.0,https://open.spotify.com/artist/6kBzT6V8F4s0CnAx3Q6Ygk,27.0,['villancicos'],21.0
Pineapple,129,3/3/2018,KAROL G,https://open.spotify.com/track/24snQ8Ew7aIKYCt0ulXHvx,Costa Rica,top200,NEW_ENTRY,3229,53,0.782,0.671,4.0,-4.815,0.0,0.062,0.0508,2.49e-06,0.388,0.667,94.981,178347.0,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,0.0,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",93.0
Qui?reme Mientras Se Pueda,107,5/1/2020,Manuel Turizo,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,Costa Rica,top200,NEW_ENTRY,4814,30,0.793,0.782,4.0,-3.945,1.0,0.0582,0.447,0.0,0.124,0.81,143.86,191945.0,https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B,68.0,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",85.0
Qu? Precio Tiene el Cielo - Salsa Version,136,12/25/2017,Marc Anthony,https://open.spotify.com/track/2MnKininlD8bY9ggRNSJ37,Costa Rica,top200,NEW_ENTRY,2706,130,0.42,0.843,7.0,-4.692,1.0,0.0647,0.248,0.0,0.078,0.539,173.91,302947.0,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,67.0,"['latin pop', 'modern salsa', 'salsa', 'tropical']",78.0
Redbone,195,6/14/2017,Childish Gambino,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,Costa Rica,top200,NEW_ENTRY,2121,195,0.745,0.356,1.0,-10.425,1.0,0.0941,0.172,0.00943,0.123,0.607,160.033,326933.0,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,0.0,"['atl hip hop', 'hip hop', 'pop', 'rap']",80.0
Selfish (feat. Rihanna),177,3/29/2017,Future,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,Costa Rica,top200,NEW_ENTRY,2292,161,0.415,0.369,8.0,-10.044,1.0,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,251423.0,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,16.0,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",91.0
Sober,180,6/22/2018,Demi Lovato,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5,Costa Rica,top200,NEW_ENTRY,2408,100,0.397,0.303,1.0,-10.413,1.0,0.11,0.798,4.16e-06,0.0824,0.17,170.22,197893.0,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,66.0,"['dance pop', 'pop', 'post-teen pop']",80.0
Someone You Loved,193,8/19/2019,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Costa Rica,top200,NEW_ENTRY,2765,105,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,88.0,"['pop', 'uk pop']",83.0
Stepping Stone,200,9/4/2018,Eminem,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX,Costa Rica,top200,NEW_ENTRY,2443,200,0.616,0.684,7.0,-6.032,1.0,0.311,0.0305,0.0,0.376,0.312,179.503,309638.0,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,56.0,"['detroit hip hop', 'hip hop', 'rap']",92.0
Straight up & Down,174,12/5/2017,Bruno Mars,https://open.spotify.com/track/2mrZYZGmPFV3QOyYPZ1zsn,Costa Rica,top200,NEW_ENTRY,2563,61,0.552,0.733,3.0,-6.898,0.0,0.0933,0.0209,0.0,0.0858,0.643,143.56,198187.0,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,63.0,"['dance pop', 'pop']",89.0
