title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
At Lo Nish'eret Levad (You Are Not Left On Your Own),51,1/31/2019,Idan Raichel,https://open.spotify.com/track/4X6iBHBFOYRLiRz7EwFG7E,Israel,top200,MOVE_UP,3623,45,0.744,0.649,0.0,-7.78,0.0,0.0285,0.609,4.45e-05,0.226,0.609,104.017,220333.0,https://open.spotify.com/artist/5EBnQEKoaiAk37Q7cfGrE1,26.0,"['classic israeli pop', 'israeli mediterranean', 'israeli pop', 'israeli singer-songwriter']",55.0
Awakening - Original Mix,114,4/5/2020,Osher,https://open.spotify.com/track/1ZJHqMv7UpvlKcQMHpGeJl,Israel,top200,NEW_ENTRY,3409,114,0.65,0.891,6.0,-5.19,0.0,0.0572,0.000485,0.527,0.382,0.0919,142.992,446434.0,https://open.spotify.com/artist/6dsrc9AXrtgtgQb4qb4nfQ,7.0,['progressive psytrance'],15.0
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",170,8/3/2018,YG,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,Israel,top200,NEW_ENTRY,1112,168,0.745,0.346,1.0,-7.709,1.0,0.331,0.00552,0.0,0.0881,0.112,203.911,237240.0,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,66.0,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76.0
Born To Be Yours,102,6/15/2018,"Kygo, Imagine Dragons",https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,Israel,top200,NEW_ENTRY,1241,37,0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,193321.0,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,69.0,"['edm', 'pop', 'pop dance', 'tropical house']",80.0
CASINO,157,6/29/2020,Katja Krasavice,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE,Israel,top200,NEW_ENTRY,3347,1,0.794,0.489,8.0,-8.341,0.0,0.084,0.279,4.27e-06,0.0966,0.542,155.945,201548.0,https://open.spotify.com/artist/0lFLP59V4TY3XgnrkFIwxK,51.0,"['frauenrap', 'german hip hop', 'german pop', 'german viral rap']",54.0
COVID-10 - Radio Edit,77,5/10/2020,Emanuele Vernarelli,https://open.spotify.com/track/64jx4xvwW6XQyY9LRvzdsn,Israel,top200,NEW_ENTRY,4557,77,0.795,0.716,0.0,-11.329,1.0,0.0556,0.0856,0.934,0.0995,0.226,127.995,191250.0,https://open.spotify.com/artist/5jtRu6uXgHfjMGXswmOnYm,0.0,[],9.0
Call Out My Name,14,3/30/2018,The Weeknd,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,Israel,top200,NEW_ENTRY,3308,5,0.489,0.598,1.0,-4.929,1.0,0.036,0.218,0.0,0.35,0.172,134.045,228373.0,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,3.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",98.0
Couldn't Love You More,94,4/21/2018,Omer Netzer,https://open.spotify.com/track/1nEJI8S0AyYyOUdKX4vcEB,Israel,top200,NEW_ENTRY,1078,83,0.511,0.669,8.0,-6.24,1.0,0.0297,0.166,0.0141,0.141,0.334,94.061,258271.0,https://open.spotify.com/artist/6yCGdZHId0vWEO5NxS4g8d,0.0,['israeli pop'],27.0
Daisy,200,10/15/2020,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,Israel,top200,NEW_ENTRY,3250,193,0.834,0.663,8.0,-6.143,1.0,0.133,0.235,0.0,0.372,0.774,121.876,146523.0,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,68.0,"['dance pop', 'electropop', 'escape room', 'pop']",72.0
Dreaming of Mirrors,141,6/10/2020,Skyler Ridzer,https://open.spotify.com/track/2XKXG5wD0QNllpRGx04RoN,Israel,top200,NEW_ENTRY,3671,141,0.578,0.0102,4.0,-33.348,0.0,0.0503,0.887,0.0162,0.105,0.318,147.966,156918.0,https://open.spotify.com/artist/0m3QQip2hImw0tfiDJnCEU,0.0,[],0.0
Dura,51,3/14/2018,Daddy Yankee,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc,Israel,top200,MOVE_DOWN,1339,51,0.786,0.846,1.0,-3.468,1.0,0.0505,0.174,0.0,0.413,0.819,95.005,200480.0,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m,0.0,"['latin hip hop', 'reggaeton', 'urbano latino']",89.0
E-Lo (feat. Jozzy),162,11/30/2018,"Los Unidades, Pharrell Williams",https://open.spotify.com/track/3eydp9rHJAskzOevEBK267,Israel,top200,NEW_ENTRY,1494,162,0.698,0.797,3.0,-5.125,0.0,0.0615,0.469,0.00118,0.152,0.53,101.969,214720.0,https://open.spotify.com/artist/6VoRokuki5Bj7BEB2gZ3BF,41.0,[],28.0
Easier,55,5/24/2019,5 Seconds of Summer,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,Israel,top200,NEW_ENTRY,4198,55,0.505,0.428,5.0,-5.604,1.0,0.221,0.489,0.0,0.0977,0.618,175.813,157493.0,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,0.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",79.0
Eternity,188,12/27/2019,Chrizzlix,https://open.spotify.com/track/2qIKYZD6fmZdJQRLtdawS9,Israel,top200,NEW_ENTRY,2549,124,0.649,0.878,6.0,-5.966,0.0,0.0571,0.000679,0.875,0.378,0.208,143.013,405699.0,https://open.spotify.com/artist/26qnFcfMBZwQRs3N0uO5Z1,2.0,['german trance'],19.0
F.N,173,10/11/2019,Lil Tjay,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,Israel,top200,NEW_ENTRY,2521,161,0.567,0.515,6.0,-10.265,0.0,0.247,0.354,0.0,0.078,0.321,120.1,224000.0,https://open.spotify.com/artist/6jGMq4yGs7aQzuGsMgVgZR,77.0,"['brooklyn drill', 'melodic rap', 'nyc rap']",82.0
Finesse,73,6/29/2018,Drake,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn,Israel,top200,NEW_ENTRY,2150,73,0.807,0.321,0.0,-8.147,0.0,0.0571,0.132,0.000289,0.1,0.305,94.994,182080.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,0.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
Finesse - Remix; feat. Cardi B,27,3/14/2018,Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,Israel,top200,MOVE_DOWN,2151,27,0.704,0.859,5.0,-4.877,0.0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289.0,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C,73.0,"['dance pop', 'pop']",89.0
Fix You,175,8/25/2021,"????? ???, ???? ???????",https://open.spotify.com/track/0118cyu05EWceI5iDt4RpM,Israel,top200,NEW_ENTRY,3973,120,0.355,0.709,8.0,-4.973,1.0,0.13,0.196,0.0,0.151,0.241,86.247,190840.0,https://open.spotify.com/artist/5vzETUgvElb2xfKJ1e0VHN,0.0,[],41.0
Freedom Bill,172,2/8/2020,"Infected Mushroom, Freedom Fighters, Mr. Bill",https://open.spotify.com/track/3j1BRUEUE82lyjUMeUfQmx,Israel,top200,NEW_ENTRY,2299,172,0.717,0.847,1.0,-8.419,1.0,0.0555,0.014,0.877,0.109,0.34,135.0,372990.0,https://open.spotify.com/artist/6S2tas4z6DyIklBajDqJxI,23.0,['psychedelic trance'],58.0
"GONE, GONE / THANK YOU",120,5/17/2019,"Tyler, The Creator",https://open.spotify.com/track/1hz7SRTGUNAtIQ46qiNv2p,Israel,top200,NEW_ENTRY,2552,120,0.518,0.492,10.0,-8.436,0.0,0.193,0.216,0.0012,0.146,0.471,78.848,375387.0,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,78.0,"['hip hop', 'rap']",88.0
Get Into It (Yuh),178,8/28/2021,Doja Cat,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb,Israel,top200,NEW_ENTRY,3117,95,0.912,0.655,8.0,-6.029,0.0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293.0,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,79.0,"['dance pop', 'pop']",87.0
Having Our Way (feat. Drake),106,6/11/2021,Migos,https://open.spotify.com/track/2NM0qHzx4Ohy8iXHEEgwlO,Israel,top200,NEW_ENTRY,5571,106,0.927,0.538,1.0,-3.917,1.0,0.116,0.0312,0.0,0.0945,0.221,125.983,278191.0,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,63.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78.0
High Fashion (feat. Mustard),147,2/7/2020,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,Israel,top200,NEW_ENTRY,3030,104,0.831,0.499,11.0,-8.442,0.0,0.114,0.269,0.0,0.3,0.511,97.956,220487.0,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,72.0,"['melodic rap', 'rap', 'trap']",81.0
Hold On,40,3/5/2021,Justin Bieber,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1,Israel,top200,NEW_ENTRY,9486,15,0.658,0.634,1.0,-5.797,0.0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813.0,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,72.0,"['canadian pop', 'pop']",91.0
How You Like That,75,6/27/2020,BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,Israel,top200,NEW_ENTRY,4181,75,0.828,0.782,11.0,-4.014,1.0,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,181264.0,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,0.0,"['k-pop', 'k-pop girl group']",87.0
Hurts 2B Human (feat. Khalid),121,4/26/2019,P!nk,https://open.spotify.com/track/2BM7nF0pMIpLQOT04o691Z,Israel,top200,NEW_ENTRY,1990,121,0.463,0.62,7.0,-5.647,1.0,0.167,0.131,0.0,0.0619,0.158,83.031,202640.0,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,47.0,"['dance pop', 'pop']",84.0
I don?? let go,43,12/7/2018,XXXTENTACION,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT,Israel,top200,NEW_ENTRY,2859,43,0.797,0.293,5.0,-7.479,1.0,0.08,0.591,0.0724,0.148,0.478,80.035,121630.0,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,66.0,"['emo rap', 'miami hip hop']",88.0
I'll Be There,155,5/27/2018,Jess Glynne,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn,Israel,top200,NEW_ENTRY,1007,100,0.623,0.851,7.0,-3.111,1.0,0.0409,0.0228,0.0,0.12,0.4,100.063,193924.0,https://open.spotify.com/artist/4ScCswdRlyA23odg9thgIO,62.0,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",73.0
In Da Getto,200,9/19/2021,"J Balvin, Skrillex",https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn,Israel,top200,NEW_ENTRY,3970,178,0.924,0.723,8.0,-3.142,1.0,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667.0,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,70.0,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",88.0
JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),74,6/25/2021,"Tyler, The Creator",https://open.spotify.com/track/7z4xW9WY86uH3gd1V9pfCM,Israel,top200,NEW_ENTRY,6715,74,0.827,0.571,11.0,-7.949,1.0,0.366,0.0195,0.0,0.166,0.62,142.034,146419.0,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,69.0,"['hip hop', 'rap']",88.0
Keanu Reeves,71,1/18/2019,Logic,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,Israel,top200,NEW_ENTRY,2621,71,0.71,0.888,2.0,-6.457,1.0,0.235,0.0591,0.0,0.134,0.816,170.193,225987.0,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,0.0,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",79.0
Kevin?? Heart,58,4/20/2018,J. Cole,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ,Israel,top200,NEW_ENTRY,1496,58,0.829,0.527,6.0,-6.644,0.0,0.367,0.482,0.0,0.631,0.475,116.079,200310.0,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,75.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88.0
LaYehudim - Yosi Green & Mordechai Ben David,153,2/26/2021,Chilik Frank,https://open.spotify.com/track/10eDjHhfLGcfs2ZbYrGtj0,Israel,top200,NEW_ENTRY,4068,153,0.542,0.863,4.0,-6.11,0.0,0.0403,0.0116,0.166,0.265,0.814,165.012,186363.0,https://open.spotify.com/artist/4KCn3KieJvzq2YQfQPgFEr,27.0,"['chasidic pop', 'jewish pop']",35.0
Laarussa,86,4/15/2020,Lehakat Sfataim,https://open.spotify.com/track/3ICovDZLYlr59l35261Hym,Israel,top200,NEW_ENTRY,3219,86,0.444,0.787,9.0,-8.91,0.0,0.0455,0.0139,3.35e-06,0.518,0.747,151.437,282070.0,https://open.spotify.com/artist/6kzEO8SiWJlbaMoGnnih7R,18.0,[],29.0
