title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Tanta Roba Anthem (feat. Gu? Pequeno),149,4/12/2018,Gemitaiz,https://open.spotify.com/track/33jQIRPFU5IksQYUPVeopi,Italy,top200,NEW_ENTRY,28264,4,0.726,0.611,8.0,-8.693,1.0,0.17,0.0322,4.29e-05,0.128,0.257,146.04,202565.0,https://open.spotify.com/artist/4upwdFMlZBmQ68jP9jPzjK,26.0,['italian hip hop'],71.0
Teddy Bear,141,6/19/2018,LiLRos,https://open.spotify.com/track/0wQOhFIT3ZUUa6mMmEOVL9,Italy,top200,NEW_ENTRY,39930,141,0.73,0.723,0.0,-4.099,0.0,0.0467,0.29,0.0,0.0815,0.396,86.019,200500.0,https://open.spotify.com/artist/2VIx9CzeO07MfGt7HMXYaF,11.0,[],2.0
The London (feat. J. Cole & Travis Scott),173,5/24/2019,Young Thug,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,Italy,top200,NEW_ENTRY,44715,150,0.796,0.586,4.0,-6.946,0.0,0.147,0.0247,0.0,0.132,0.179,97.981,200107.0,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,68.0,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",86.0
The One,54,3/31/2017,The Chainsmokers,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,Italy,top200,NEW_ENTRY,26877,23,0.76,0.303,2.0,-11.362,1.0,0.0284,0.238,8.09e-06,0.294,0.15,99.991,177573.0,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,58.0,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",81.0
Tosse (La Fine),42,9/7/2018,Ernia,https://open.spotify.com/track/3ir14qy7He4YCZVnzG7giJ,Italy,top200,NEW_ENTRY,103324,42,0.636,0.608,1.0,-9.449,0.0,0.376,0.559,0.0,0.123,0.487,72.603,226947.0,https://open.spotify.com/artist/3fhMfkPPzksWuw0hEm4ldm,38.0,"['italian hip hop', 'italian pop', 'milan indie']",71.0
Tuesday,193,1/18/2017,"Burak Yeter, Danelle Sandoval",https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,Italy,top200,NEW_ENTRY,8741,86,0.841,0.639,9.0,-6.052,0.0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,241875.0,https://open.spotify.com/artist/4ON1ruy5ijE7ZPQthbrkgI,47.0,['electro house'],58.0
"ULALA - feat. Andry The Hitmaker, Giaime, Nicola Siciliano",23,10/21/2020,Vegas Jones,https://open.spotify.com/track/5Oc2ZzCM6bujsDYZXMbumH,Italy,top200,NEW_ENTRY,128767,23,0.596,0.804,4.0,-4.941,0.0,0.316,0.144,0.0,0.327,0.537,180.259,179360.0,https://open.spotify.com/artist/4b3MWJACM6T1QwGKoFe7pp,34.0,['italian hip hop'],57.0
Un po' depresso,45,3/3/2020,Mostro,https://open.spotify.com/track/5KDVJIKWhxLwTs15IN2E5G,Italy,top200,NEW_ENTRY,102849,45,0.923,0.648,1.0,-5.278,1.0,0.222,0.201,0.0,0.102,0.771,125.043,194007.0,https://open.spotify.com/artist/5dPBeuSKtu5vLz1Et8YSVv,47.0,['italian hip hop'],61.0
Una casa al mare,77,9/21/2018,Thegiornalisti,https://open.spotify.com/track/0jTtiwhuZ8HqlCZrIMZ0rh,Italy,top200,NEW_ENTRY,71384,77,0.691,0.84,11.0,-4.215,0.0,0.0374,0.102,0.0,0.258,0.404,91.987,175427.0,https://open.spotify.com/artist/6YBgd2LKccEB3pX6UaW1Yp,28.0,"['italian adult pop', 'italian indie pop', 'italian pop', 'rome indie']",57.0
Universo,110,2/12/2017,Francesco Guasti,https://open.spotify.com/track/17MA5wx9ySC6xpXtDJh4qx,Italy,top200,NEW_ENTRY,14270,110,0.608,0.641,0.0,-7.231,1.0,0.0458,0.4,0.0,0.0807,0.496,140.0,178311.0,https://open.spotify.com/artist/3eUEEfmelXVCaravzqPqIr,13.0,[],4.0
