title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Systems Down,126,11/13/2020,AC/DC,https://open.spotify.com/track/1uhPCuhxeC9wEYl7smMByK,Sweden,top200,NEW_ENTRY,26551,126,0.649,0.849,9.0,-4.502,1.0,0.0326,1.9e-05,0.0852,0.0949,0.864,116.009,192640.0,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,45.0,"['australian rock', 'hard rock', 'rock']",82.0
S?g n?t som f?r mig att stanna,33,5/5/2017,Norlie & KKV,https://open.spotify.com/track/5sWeVXwpdXhS88GbbQNxnI,Sweden,top200,NEW_ENTRY,92564,23,0.666,0.773,8.0,-5.432,1.0,0.0768,0.221,0.0,0.0948,0.448,97.049,203120.0,https://open.spotify.com/artist/2u8P7EawurNYoIzRtr5Knk,38.0,"['swedish idol pop', 'swedish pop']",55.0
TG4M,15,3/17/2017,Zara Larsson,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,Sweden,top200,NEW_ENTRY,159340,15,0.667,0.648,3.0,-6.398,0.0,0.0626,0.0235,1.52e-05,0.0427,0.589,95.031,172893.0,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,48.0,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",77.0
Taco Tuesday,187,5/8/2020,Migos,https://open.spotify.com/track/2b1yiFEFZYuvlBnClvNJHP,Sweden,top200,NEW_ENTRY,22630,187,0.945,0.65,1.0,-7.071,1.0,0.154,0.000515,0.0,0.135,0.804,129.007,96563.0,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,57.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78.0
Talking to You,149,9/15/2017,"R3HAB, Rynn",https://open.spotify.com/track/7rrYse9eSla1ehw76NnWdq,Sweden,top200,NEW_ENTRY,23404,149,0.922,0.7,11.0,-6.822,0.0,0.112,0.44,0.000175,0.225,0.476,117.97,163602.0,https://open.spotify.com/artist/6cEuCEZu7PAE9ZSzLLc2oQ,0.0,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",78.0
Taped up Heart (feat. Clara Mae),70,1/1/2017,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Sweden,top200,MOVE_UP,23588,56,0.675,0.937,0.0,-3.525,0.0,0.0509,0.152,0.0,0.154,0.567,103.961,218507.0,https://open.spotify.com/artist/0DdDnziut7wOo6cAYWVZC5,43.0,"['dance pop', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61.0
The Way Life Goes (feat. Oh Wonder),85,8/25/2017,Lil Uzi Vert,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,Sweden,top200,NEW_ENTRY,33070,85,0.703,0.757,1.0,-3.612,1.0,0.05,0.617,0.0,0.106,0.696,82.008,221747.0,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,79.0,"['melodic rap', 'philly rap', 'rap', 'trap']",88.0
They're Building Walls Around Us,19,10/29/2017,Icona Pop,https://open.spotify.com/track/0VN1Z0ckpPqSz2ne4ZpVOe,Sweden,top200,NEW_ENTRY,80668,19,0.739,0.662,1.0,-5.228,0.0,0.0593,0.0136,6.05e-06,0.325,0.705,125.956,145093.0,https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw,0.0,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop', 'tropical house']",68.0
Think,78,8/16/2018,Aretha Franklin,https://open.spotify.com/track/4yQw7FR9lcvL6RHtegbJBh,Sweden,top200,NEW_ENTRY,29883,59,0.687,0.63,6.0,-10.817,1.0,0.0389,0.251,0.0,0.221,0.926,110.051,139733.0,https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok,68.0,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",72.0
This Christmas,147,11/30/2019,John Legend,https://open.spotify.com/track/1iaYPHy8DQzNcnsRstzSLm,Sweden,top200,NEW_ENTRY,30723,56,0.62,0.699,7.0,-4.974,1.0,0.0383,0.152,0.000135,0.433,0.599,94.01,183173.0,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,0.0,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",78.0
