title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
TOOTIMETOOTIMETOOTIME,87,8/17/2018,The 1975,https://open.spotify.com/track/6wvlEKW2qxucJSBXYpMV2P,South Africa,top200,NEW_ENTRY,1102,87,0.662,0.827,8.0,-5.891,1.0,0.0624,0.166,0.0165,0.086,0.477,115.014,208742.0,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,0.0,"['modern alternative rock', 'modern rock', 'pop', 'rock']",81.0
That's What Love Is,198,2/14/2020,Justin Bieber,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3,South Africa,top200,NEW_ENTRY,2090,198,0.639,0.437,9.0,-6.959,1.0,0.0355,0.692,0.0,0.12,0.751,147.575,165120.0,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,56.0,"['canadian pop', 'pop']",91.0
The Git Up,186,6/20/2019,Blanco Brown,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,South Africa,top200,NEW_ENTRY,1105,70,0.847,0.678,9.0,-8.635,1.0,0.109,0.0669,0.0,0.274,0.811,97.984,200594.0,https://open.spotify.com/artist/3yzRiNMZdTsSUgplcyYZ4i,0.0,"['black americana', 'country rap']",59.0
The Remorse,20,9/3/2021,Drake,https://open.spotify.com/track/1cCXT1cErAY6tmIqHbodrt,South Africa,top200,NEW_ENTRY,52451,20,0.473,0.53,0.0,-8.506,1.0,0.249,0.812,6.92e-06,0.227,0.637,74.732,351220.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,59.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
"Top Off (feat. JAY Z, Future & Beyonc?)",71,5/17/2019,"DJ Khaled, JAY-Z",https://open.spotify.com/track/0QzliuYF4qRMXI76GwepXq,South Africa,top200,NEW_ENTRY,2215,71,0.569,0.593,11.0,-6.718,0.0,0.336,0.0102,0.0,0.457,0.262,86.695,230713.0,https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP,48.0,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78.0
Trip,84,8/3/2018,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,South Africa,top200,NEW_ENTRY,1197,21,0.717,0.605,11.0,-5.68,0.0,0.075,0.214,0.0,0.138,0.387,81.047,217118.0,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,0.0,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",72.0
Tusa,190,1/6/2020,"KAROL G, Nicki Minaj",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,South Africa,top200,NEW_ENTRY,1491,148,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,200960.0,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,77.0,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",93.0
U Played Yourself,34,7/6/2018,Nasty C,https://open.spotify.com/track/5I10Zty09JEdbkHTJQLJtb,South Africa,top200,NEW_ENTRY,1771,34,0.696,0.736,2.0,-3.63,1.0,0.208,0.0268,0.0,0.234,0.185,92.13,219760.0,https://open.spotify.com/artist/2gzWmhOZhDN6gXL49JW9qj,34.0,"['south african hip hop', 'south african trap']",59.0
Ubomi Abumanga,11,5/29/2020,"Sun-El Musician, Msaki",https://open.spotify.com/track/1Eum24tziiY0sRBRx7hWBb,South Africa,top200,NEW_ENTRY,6761,11,0.772,0.71,4.0,-11.52,0.0,0.0399,0.0628,0.769,0.0551,0.204,117.009,332533.0,https://open.spotify.com/artist/0W8WpLB5WoXLgiA193LXk6,48.0,"['afro house', 'afro soul', 'south african alternative', 'south african pop', 'south african pop dance']",52.0
Used 2,36,9/28/2018,Lil Wayne,https://open.spotify.com/track/68lOQPb5tX8U2cQRuas0L2,South Africa,top200,NEW_ENTRY,2906,36,0.677,0.665,5.0,-6.949,1.0,0.487,0.337,0.0,0.115,0.522,87.637,240199.0,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,53.0,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",87.0
