title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Time After Time,179,2/14/2017,Cyndi Lauper,https://open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73,Ireland,top200,NEW_ENTRY,3181,134,0.726,0.449,0.0,-9.206,1.0,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333.0,https://open.spotify.com/artist/2BTZIqw0ntH9MvilQ3ewNY,76.0,"['new wave pop', 'permanent wave', 'soft rock']",71.0
Time Warp,124,10/31/2017,Glee Cast,https://open.spotify.com/track/6Wr4rddx674fY4u9dCpnWX,Ireland,top200,NEW_ENTRY,4805,124,0.395,0.817,11.0,-5.754,0.0,0.125,0.0435,7.38e-05,0.243,0.636,176.196,193560.0,https://open.spotify.com/artist/0SCbttzoZTnLFebDYmAWCm,26.0,"['glee club', 'hollywood', 'post-teen pop']",71.0
Tulsa Jesus Freak,84,3/19/2021,Lana Del Rey,https://open.spotify.com/track/0hyImI8JaWONOrzKH7kJsC,Ireland,top200,NEW_ENTRY,9699,84,0.387,0.339,2.0,-12.962,0.0,0.0489,0.918,0.00272,0.13,0.273,137.199,215674.0,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,63.0,"['art pop', 'pop']",92.0
Under The Sun (with J. Cole & Lute feat. DaBaby),108,7/5/2019,Dreamville,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,Ireland,top200,NEW_ENTRY,8744,108,0.691,0.64,0.0,-6.441,1.0,0.369,0.511,0.0,0.409,0.163,138.672,202040.0,https://open.spotify.com/artist/1iNqsUDUraNWrj00bqssQG,73.0,"['hip hop', 'rap']",74.0
Use This Gospel,53,10/25/2019,"Kanye West, Clipse, Kenny G",https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P,Ireland,top200,NEW_ENTRY,17390,34,0.611,0.459,0.0,-3.926,0.0,0.0422,0.614,0.0,0.126,0.177,148.28,213878.0,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,60.0,"['chicago rap', 'rap']",91.0
Used To Be,182,6/7/2019,Jonas Brothers,https://open.spotify.com/track/2n6red10oCd6YhlEUp6jXy,Ireland,top200,NEW_ENTRY,5698,182,0.71,0.517,1.0,-6.85,1.0,0.0448,0.172,0.0,0.0786,0.176,145.946,184987.0,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,49.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",77.0
Wake Up Where You Are,161,1/1/2017,State of Sound,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,Ireland,top200,MOVE_DOWN,2297,126,0.706,0.674,9.0,-6.977,1.0,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307.0,https://open.spotify.com/artist/05o1zW8b6PV6rEquXr74sB,45.0,"['deep tropical house', 'swedish tropical house', 'tropical house']",39.0
Walk It Back,112,9/8/2017,The National,https://open.spotify.com/track/5LtjCKfKxHT7bcwNQWgX1O,Ireland,top200,NEW_ENTRY,5146,112,0.727,0.474,9.0,-12.468,1.0,0.0615,0.643,0.889,0.434,0.111,126.046,359360.0,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,0.0,"['indie rock', 'modern rock', 'stomp and holler']",69.0
Want to Want Me,160,1/6/2017,Jason Derulo,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy,Ireland,top200,NEW_ENTRY,3363,72,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,207719.0,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,75.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80.0
Wassup (feat. Future),143,3/13/2020,Lil Uzi Vert,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD,Ireland,top200,NEW_ENTRY,7590,143,0.762,0.622,5.0,-6.293,0.0,0.223,0.352,0.0,0.145,0.626,130.019,193314.0,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,54.0,"['melodic rap', 'philly rap', 'rap', 'trap']",88.0
