title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Hollywood (feat. Snoop Dogg & Jamie Principle),165,6/29/2018,Gorillaz,https://open.spotify.com/track/0P2Dxoy0mdzM9NlFQoLZbc,Argentina,top200,NEW_ENTRY,20445,165,0.685,0.631,7.0,-10.338,1.0,0.0926,0.0249,7.67e-05,0.211,0.72,104.126,293493.0,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,52.0,['alternative hip hop'],84.0
In Your Eyes,182,3/20/2020,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,Argentina,top200,NEW_ENTRY,23281,132,0.667,0.719,7.0,-5.371,0.0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520.0,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,80.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",98.0
It's Beginning to Look a Lot like Christmas,164,12/25/2018,Michael Bubl?,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,Argentina,top200,NEW_ENTRY,29151,164,0.339,0.214,4.0,-11.714,1.0,0.0375,0.908,7.47e-06,0.341,0.363,94.775,206640.0,https://open.spotify.com/artist/1GxkXlMwML1oSg5eLPiAz3,49.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",74.0
KESI,136,3/5/2021,Camilo,https://open.spotify.com/track/42lpuSQmnLUM1ZXJVzIVOi,Argentina,top200,NEW_ENTRY,34194,136,0.889,0.756,4.0,-4.23,1.0,0.056,0.132,0.0,0.0996,0.918,122.905,177255.0,https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N,69.0,"['colombian pop', 'latin pop', 'reggaeton colombiano']",80.0
"KHEA: Bzrp Music Sessions, Vol. 34",199,9/30/2020,"Bizarrap, KHEA",https://open.spotify.com/track/7bidsoy3nzCDNYzAzrV7NN,Argentina,top200,NEW_ENTRY,25552,10,0.633,0.646,7.0,-7.327,1.0,0.0264,0.498,0.000576,0.104,0.468,139.986,198703.0,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36,64.0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",88.0
Kung Fu,183,6/30/2017,"Dasoul, Nacho",https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq,Argentina,top200,NEW_ENTRY,13932,109,0.817,0.804,1.0,-4.372,1.0,0.0651,0.137,1.4e-05,0.0917,0.57,104.996,234280.0,https://open.spotify.com/artist/0lNg9YtW8USxeZZnEqz3RQ,0.0,[],46.0
"L-Gante: Bzrp Music Sessions, Vol.38",111,3/10/2021,"Bizarrap, L-Gante",https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof,Argentina,top200,NEW_ENTRY,34708,1,0.553,0.819,2.0,-3.083,1.0,0.257,0.368,1.36e-05,0.0915,0.761,87.913,192348.0,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36,73.0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",88.0
La Cola,167,12/25/2017,Los Palmeras,https://open.spotify.com/track/45W2wFalCHxcTtrWuH60Ii,Argentina,top200,NEW_ENTRY,22508,163,0.778,0.79,9.0,-5.024,0.0,0.0601,0.355,0.0,0.119,0.871,93.054,169250.0,https://open.spotify.com/artist/2Htm0q72SjGSmsy8EOIhRG,59.0,"['cumbia santafesina', 'cumbia villera']",64.0
La Diabla,189,10/27/2018,"Alex Sensation, Nicky Jam",https://open.spotify.com/track/1Bo5CD2Tg8di5QSJHEoHmZ,Argentina,top200,NEW_ENTRY,20434,167,0.848,0.825,4.0,-4.177,0.0,0.0897,0.393,0.0,0.0498,0.803,102.047,202693.0,https://open.spotify.com/artist/0OROVBEZCocg0FcgJpyBse,51.0,"['latin pop', 'reggaeton', 'reggaeton flow', 'urbano latino']",56.0
La Vida Sin Ti,121,5/11/2018,Piso 21,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba,Argentina,top200,NEW_ENTRY,25171,66,0.677,0.757,7.0,-2.864,0.0,0.168,0.0449,0.0,0.117,0.643,184.119,194984.0,https://open.spotify.com/artist/4bw2Am3p9ji3mYsXNXtQcd,55.0,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",76.0
