title,rank,date,artist,url,region,chart,trend,streams,min_rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_url,track_popularity,artist_genres,artist_popularity
Born To Die,178,8/10/2018,Lana Del Rey,https://open.spotify.com/track/36RLpWj2hzT7SFUMQSZfst,Hungary,top200,NEW_ENTRY,1460,178,0.216,0.632,4.0,-6.615,0.0,0.0394,0.204,0.000175,0.197,0.373,81.27,286253.0,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,54.0,"['art pop', 'pop']",92.0
B?rd ki!,168,12/11/2020,Tirpa,https://open.spotify.com/track/5kGRsNJjrk2F6gL93EExa6,Hungary,top200,NEW_ENTRY,3635,168,0.764,0.861,2.0,-6.675,1.0,0.182,0.149,2.41e-06,0.105,0.714,90.015,205333.0,https://open.spotify.com/artist/0JKuWiUU9NSMX6aHa2hX6S,8.0,"['hungarian hip hop', 'hungarian pop']",39.0
C7osure (You Like),95,7/4/2019,Lil Nas X,https://open.spotify.com/track/4no0eHn4fEB7tN1yZSXMma,Hungary,top200,NEW_ENTRY,2879,95,0.847,0.742,8.0,-5.515,0.0,0.247,0.397,0.0,0.135,0.56,133.989,148653.0,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,57.0,"['lgbtq+ hip hop', 'pop']",81.0
CHopstix (with Travis Scott),71,4/12/2019,ScHoolboy Q,https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,Hungary,top200,NEW_ENTRY,3567,71,0.958,0.6,9.0,-6.996,0.0,0.118,0.0391,0.0,0.274,0.607,127.933,181153.0,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,0.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",74.0
"Can You See - Spotify Singles - Holiday, Recorded at Spotify Studios NYC",176,12/3/2017,Fifth Harmony,https://open.spotify.com/track/6lIob2DRkcnjrymZN1QqU7,Hungary,top200,NEW_ENTRY,1137,62,0.554,0.422,8.0,-10.761,1.0,0.0439,0.329,3.13e-05,0.0986,0.3,99.676,242879.0,https://open.spotify.com/artist/1l8Fu6IkuTP0U5QetQJ5Xt,27.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",70.0
Cigarette Buzz - Acoustic,127,5/26/2017,Jane's Party,https://open.spotify.com/track/146xhkNrHxHY7DHhxZNLhD,Hungary,top200,NEW_ENTRY,1335,127,0.601,0.816,11.0,-5.795,1.0,0.0395,0.103,0.0,0.147,0.726,100.934,223640.0,https://open.spotify.com/artist/16SY7vICMlc8XGaTPocEa3,0.0,['canadian folk'],28.0
Cry About It Later,145,8/28/2020,Katy Perry,https://open.spotify.com/track/7cLrrJ1Dk6WAQyDIj9j26A,Hungary,top200,NEW_ENTRY,3059,145,0.699,0.669,2.0,-5.829,0.0,0.0712,0.0794,1.71e-05,0.248,0.444,125.994,189773.0,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,49.0,"['dance pop', 'pop']",86.0
Csak kar?csony,196,12/23/2020,Animal Cannibals,https://open.spotify.com/track/2WuOVwD8yVpOr1FPhE8CBu,Hungary,top200,NEW_ENTRY,4563,153,0.756,0.756,5.0,-6.719,0.0,0.28,0.06,0.0,0.64,0.885,90.573,222040.0,https://open.spotify.com/artist/740hF4ViYqdf9BDCjtbTQt,8.0,"['hungarian hip hop', 'hungarian pop']",29.0
Curve (feat. The Weeknd),80,9/15/2017,Gucci Mane,https://open.spotify.com/track/1tp1xMJ1uaOktksskS0Fzs,Hungary,top200,NEW_ENTRY,1794,80,0.76,0.476,8.0,-8.103,1.0,0.241,0.294,0.0,0.1,0.354,147.01,161990.0,https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo,37.0,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79.0
DOLLAZ ON MY HEAD (feat. Young Thug),192,5/22/2020,Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,Hungary,top200,NEW_ENTRY,2482,162,0.825,0.458,0.0,-7.47,1.0,0.0577,0.114,0.0,0.102,0.161,145.115,197760.0,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,72.0,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",85.0
Dance For Me,54,3/2/2018,"ALMA, M?",https://open.spotify.com/track/7F8zch75bcSQttJTn4wR5G,Hungary,top200,NEW_ENTRY,2912,54,0.846,0.629,0.0,-4.475,1.0,0.115,0.133,0.0,0.0867,0.712,120.051,215392.0,https://open.spotify.com/artist/6c0mTNAxJxlp9HpKTUZwA8,0.0,['dance pop'],58.0
Deep Pockets,137,5/1/2020,Drake,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk,Hungary,top200,NEW_ENTRY,2479,137,0.473,0.824,7.0,-3.68,0.0,0.163,0.482,0.0,0.605,0.374,77.888,222929.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,56.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
Despacito (Featuring Daddy Yankee),119,1/19/2017,Luis Fonsi,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,Hungary,top200,NEW_ENTRY,1117,11,0.66,0.786,2.0,-4.757,1.0,0.17,0.209,0.0,0.112,0.846,177.833,228200.0,https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG,1.0,"['latin pop', 'puerto rican pop']",76.0
Diamonds,85,9/18/2020,Sam Smith,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv,Hungary,top200,NEW_ENTRY,4456,52,0.653,0.667,10.0,-6.764,0.0,0.0423,0.154,0.0,0.107,0.556,104.181,213869.0,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,67.0,"['pop', 'uk pop']",88.0
Don?? Matter To Me,5,6/29/2018,"Drake, Michael Jackson",https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,Hungary,top200,NEW_ENTRY,9161,2,0.825,0.317,10.0,-12.39,1.0,0.0583,0.497,0.0128,0.11,0.136,103.001,245787.0,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,7.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
Drop (feat. Blac Youngsta & BlocBoy JB),158,6/23/2018,G-Eazy,https://open.spotify.com/track/61TklWcG8PbT5hvUTzwLaY,Hungary,top200,NEW_ENTRY,1324,158,0.858,0.65,8.0,-4.919,1.0,0.241,0.0066,2.07e-06,0.121,0.653,147.031,210545.0,https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z,46.0,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",76.0
Everywhere - 2017 Remaster,173,1/14/2018,Fleetwood Mac,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq,Hungary,top200,NEW_ENTRY,1016,173,0.73,0.487,4.0,-10.991,1.0,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X,80.0,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",82.0
FAKE LOVE,47,5/18/2018,BTS,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,Hungary,top200,NEW_ENTRY,3399,27,0.557,0.719,2.0,-4.515,0.0,0.0372,0.00267,0.0,0.306,0.344,77.501,242334.0,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,1.0,"['k-pop', 'k-pop boy group']",91.0
Falling Skies (feat. Charlotte Lawrence),179,5/18/2018,YUNGBLUD,https://open.spotify.com/track/1Gvb2qDyodCVORCiSvFXkD,Hungary,top200,NEW_ENTRY,1537,179,0.667,0.729,9.0,-5.608,0.0,0.0715,0.00722,0.0,0.332,0.287,129.985,202787.0,https://open.spotify.com/artist/6Ad91Jof8Niiw0lGLLi3NW,47.0,"['british indie rock', 'modern rock', 'rock']",71.0
Feel Good Inc.,161,4/21/2017,Gorillaz,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,Hungary,top200,NEW_ENTRY,1046,143,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,222640.0,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,84.0,['alternative hip hop'],84.0
Formidable,88,5/21/2021,Twenty One Pilots,https://open.spotify.com/track/2jfyY5GIc7wsYVIrCnjblC,Hungary,top200,NEW_ENTRY,5132,88,0.653,0.559,6.0,-6.758,0.0,0.0276,0.00983,0.000473,0.062,0.731,137.006,176325.0,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,59.0,"['modern rock', 'rock']",81.0
Game Over,168,4/20/2018,"Martin Garrix, LOOPERS",https://open.spotify.com/track/5Zpe48RJ5Vs1YuFRodYdeS,Hungary,top200,NEW_ENTRY,1533,168,0.606,0.941,1.0,-3.203,1.0,0.0895,0.00401,0.136,0.398,0.396,128.018,155645.0,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,49.0,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",78.0
Good Thing (with Kehlani),132,9/27/2019,Zedd,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,Hungary,top200,NEW_ENTRY,2692,52,0.693,0.564,1.0,-3.857,0.0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901.0,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,67.0,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",76.0
Goodbye (feat. Nicki Minaj & Willy William) - R3HAB Remix,142,11/23/2018,"Jason Derulo, David Guetta",https://open.spotify.com/track/1AUZx5a22a1ihyWtpaVoK7,Hungary,top200,NEW_ENTRY,1963,142,0.678,0.9,0.0,-3.746,1.0,0.126,0.0125,0.0,0.307,0.415,107.955,197500.0,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,37.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80.0
Greatest,11,8/31/2018,Eminem,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv,Hungary,top200,NEW_ENTRY,8165,8,0.809,0.737,1.0,-5.186,1.0,0.108,0.0441,0.0,0.341,0.367,80.025,226938.0,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,62.0,"['detroit hip hop', 'hip hop', 'rap']",92.0
Had Enough,124,6/26/2020,G-Eazy,https://open.spotify.com/track/5pMNUX14H1h4YX9aFRMe9Q,Hungary,top200,NEW_ENTRY,3118,124,0.638,0.683,3.0,-8.121,1.0,0.0554,0.00512,9.62e-06,0.085,0.365,103.023,193441.0,https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z,0.0,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",76.0
Have Yourself A Merry Little Christmas - Remastered,192,12/25/2018,Frank Sinatra,https://open.spotify.com/track/2FPfeYlrbSBR8PwCU0zaqq,Hungary,top200,NEW_ENTRY,1796,192,0.262,0.137,8.0,-15.235,1.0,0.0344,0.913,6.74e-06,0.267,0.288,92.183,206600.0,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,57.0,"['adult standards', 'easy listening', 'lounge']",76.0
Heart Upon My Sleeve (feat. Imagine Dragons),42,6/7/2019,Avicii,https://open.spotify.com/track/6kXNnS7JJz0nAv4XEwEmQJ,Hungary,top200,NEW_ENTRY,4736,42,0.588,0.601,4.0,-5.983,0.0,0.0332,0.316,0.0,0.148,0.38,126.06,254166.0,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,62.0,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",82.0
Hidegv?rrel,148,10/18/2019,"Majka, Essemm",https://open.spotify.com/track/6r3QuUJ9c88Orc1RQ6yTHG,Hungary,top200,NEW_ENTRY,2532,66,0.659,0.823,5.0,-6.624,0.0,0.0924,0.0996,0.0,0.111,0.778,100.149,216600.0,https://open.spotify.com/artist/0D8reSG6hzc5KEQWZPYGFB,35.0,"['hungarian edm', 'hungarian pop']",46.0
Higher Ground,77,5/13/2018,Rasmussen,https://open.spotify.com/track/6SCl3S0IAbPX7cLE6LjEOt,Hungary,top200,NEW_ENTRY,1889,77,0.47,0.849,11.0,-5.168,0.0,0.0448,0.0246,0.0,0.129,0.42,82.012,183184.0,https://open.spotify.com/artist/4tWoA7JxH2OmNjkvhI7Z3t,45.0,[],32.0
